Time (d),      jTA (*),      jTC (*),      jBA (*),      jBC (*),      duL (*),      duS (*) * all units are kJ/m2/d
    3.80,         0.00,       146.00,         0.00,        66.86,       -42.32,       121.43,
    3.81,         0.00,       145.75,         0.00,        67.09,       -42.48,       121.11,
    3.82,         0.00,       145.50,         0.00,        67.32,       -42.64,       120.78,
    3.83,         0.00,       145.25,         0.00,        67.55,       -42.80,       120.46,
    3.84,         0.00,       145.00,         0.00,        67.78,       -42.96,       120.14,
    3.85,         0.00,       144.75,         0.00,        68.01,       -43.12,       119.83,
    3.86,         0.00,       144.50,         0.00,        68.24,       -43.27,       119.51,
    3.87,         0.00,       144.26,         0.00,        68.46,       -43.43,       119.19,
    3.88,         0.00,       144.01,         0.00,        68.69,       -43.59,       118.88,
    3.89,         0.00,       143.77,         0.00,        68.92,       -43.75,       118.57,
    3.90,         0.00,       143.53,         0.00,        69.14,       -43.90,       118.26,
    3.91,         0.00,       143.29,         0.00,        69.37,       -44.06,       117.95,
    3.92,         0.00,       143.05,         0.00,        69.60,       -44.22,       117.64,
    3.93,         0.00,       142.81,         0.00,        69.82,       -44.37,       117.33,
    3.94,         0.00,       142.57,         0.00,        70.04,       -44.53,       117.02,
    3.95,         0.00,       142.34,         0.00,        70.27,       -44.68,       116.72,
    3.96,         0.00,       142.10,         0.00,        70.49,       -44.84,       116.41,
    3.97,         0.00,       141.87,         0.00,        70.71,       -44.99,       116.11,
    3.98,         0.00,       141.63,         0.00,        70.94,       -45.15,       115.81,
    3.99,         0.00,       141.40,         0.00,        71.16,       -45.30,       115.51,
    4.00,         0.00,       141.17,         0.00,        71.38,       -45.45,       115.21,
    4.01,         0.00,       140.94,         0.00,        71.60,       -45.61,       114.91,
    4.02,         0.00,       140.71,         0.00,        71.82,       -45.76,       114.61,
    4.03,         0.00,       140.48,         0.00,        72.04,       -45.91,       114.32,
    4.04,         0.00,       140.25,         0.00,        72.26,       -46.06,       114.02,
    4.05,         0.00,       140.03,         0.00,        72.48,       -46.22,       113.73,
    4.06,         0.00,       139.80,         0.00,        72.70,       -46.37,       113.44,
    4.07,         0.00,       139.58,         0.00,        72.92,       -46.52,       113.15,
    4.08,         0.00,       139.35,         0.00,        73.13,       -46.67,       112.86,
    4.09,         0.00,       139.13,         0.00,        73.35,       -46.82,       112.57,
    4.10,         0.00,       138.91,         0.00,        73.57,       -46.97,       112.28,
    4.11,         0.00,       138.69,         0.00,        73.78,       -47.12,       112.00,
    4.12,         0.00,       138.47,         0.00,        74.00,       -47.27,       111.71,
    4.13,         0.00,       138.25,         0.00,        74.21,       -47.42,       111.43,
    4.14,         0.00,       138.03,         0.00,        74.43,       -47.57,       111.14,
    4.15,         0.00,       137.81,         0.00,        74.64,       -47.72,       110.86,
    4.16,         0.00,       137.60,         0.00,        74.86,       -47.87,       110.58,
    4.17,         0.00,       137.38,         0.00,        75.07,       -48.02,       110.30,
    4.18,         0.00,       137.17,         0.00,        75.28,       -48.17,       110.02,
    4.19,         0.00,       136.96,         0.00,        75.50,       -48.32,       109.75,
    4.20,         0.00,       136.74,         0.00,        75.71,       -48.47,       109.47,
    4.21,         0.00,       136.53,         0.00,        75.92,       -48.62,       109.20,
    4.22,         0.00,       136.32,         0.00,        76.13,       -48.76,       108.92,
    4.23,         0.00,       136.11,         0.00,        76.34,       -48.91,       108.65,
    4.24,         0.00,       135.90,         0.00,        76.55,       -49.06,       108.38,
    4.25,         0.00,       135.69,         0.00,        76.76,       -49.21,       108.11,
    4.26,         0.00,       135.49,         0.00,        76.97,       -49.35,       107.84,
    4.27,         0.00,       135.28,         0.00,        77.18,       -49.50,       107.57,
    4.28,         0.00,       135.07,         0.00,        77.39,       -49.65,       107.30,
    4.29,         0.00,       134.87,         0.00,        77.59,       -49.79,       107.04,
    4.30,         0.00,       134.67,         0.00,        77.80,       -49.94,       106.77,
    4.31,         0.00,       134.46,         0.00,        78.01,       -50.08,       106.51,
    4.32,         0.00,       134.26,         0.00,        78.22,       -50.23,       106.24,
    4.33,         0.00,       134.06,         0.00,        78.42,       -50.37,       105.98,
    4.34,         0.00,       133.86,         0.00,        78.63,       -50.52,       105.72,
    4.35,         0.00,       133.66,         0.00,        78.83,       -50.66,       105.46,
    4.36,         0.00,       133.46,         0.00,        79.04,       -50.81,       105.20,
    4.37,         0.00,       133.26,         0.00,        79.24,       -50.95,       104.94,
    4.38,         0.00,       133.07,         0.00,        79.44,       -51.10,       104.69,
    4.39,         0.00,       132.87,         0.00,        79.65,       -51.24,       104.43,
    4.40,         0.00,       132.67,         0.00,        79.85,       -51.38,       104.18,
    4.41,         0.00,       132.48,         0.00,        80.05,       -51.53,       103.92,
    4.42,         0.00,       132.28,         0.00,        80.25,       -51.67,       103.67,
    4.43,         0.00,       132.09,         0.00,        80.46,       -51.81,       103.42,
    4.44,         0.00,       131.90,         0.00,        80.66,       -51.96,       103.17,
    4.45,         0.00,       131.71,         0.00,        80.86,       -52.10,       102.92,
    4.46,         0.00,       131.52,         0.00,        81.06,       -52.24,       102.67,
    4.47,         0.00,       131.33,         0.00,        81.26,       -52.38,       102.42,
    4.48,         0.00,       131.14,         0.00,        81.46,       -52.53,       102.18,
    4.49,         0.00,       130.95,         0.00,        81.66,       -52.67,       101.93,
    4.50,         0.00,       130.76,         0.00,        81.85,       -52.81,       101.68,
    4.51,         0.00,       130.57,         0.00,        82.05,       -52.95,       101.44,
    4.52,         0.00,       130.38,         0.00,        82.25,       -53.09,       101.20,
    4.53,         0.00,       130.20,         0.00,        82.45,       -53.23,       100.96,
    4.54,         0.00,       130.01,         0.00,        82.64,       -53.37,       100.72,
    4.55,         0.00,       129.83,         0.00,        82.84,       -53.51,       100.48,
    4.56,         0.00,       129.65,         0.00,        83.04,       -53.66,       100.24,
    4.57,         0.00,       129.46,         0.00,        83.23,       -53.79,       100.00,
    4.58,         0.00,       129.28,         0.00,        83.43,       -53.94,        99.76,
    4.59,         0.00,       129.10,         0.00,        83.62,       -54.07,        99.52,
    4.60,         0.00,       128.92,         0.00,        83.81,       -54.22,        99.29,
    4.61,         0.00,       128.74,         0.00,        84.01,       -54.35,        99.06,
    4.62,         0.00,       128.56,         0.00,        84.20,       -54.49,        98.82,
    4.63,         0.00,       128.38,         0.00,        84.39,       -54.63,        98.59,
    4.64,         0.00,       128.20,         0.00,        84.59,       -54.77,        98.36,
    4.65,         0.00,       128.02,         0.00,        84.78,       -54.91,        98.13,
    4.66,         0.00,       127.85,         0.00,        84.97,       -55.05,        97.90,
    4.67,         0.00,       127.67,         0.00,        85.16,       -55.19,        97.67,
    4.68,         0.00,       127.50,         0.00,        85.35,       -55.33,        97.44,
    4.69,         0.00,       127.32,         0.00,        85.54,       -55.46,        97.21,
    4.70,         0.00,       127.15,         0.00,        85.73,       -55.60,        96.99,
    4.71,         0.00,       126.97,         0.00,        85.92,       -55.74,        96.76,
    4.72,         0.00,       126.80,         0.00,        86.11,       -55.88,        96.54,
    4.73,         0.00,       126.63,         0.00,        86.30,       -56.01,        96.32,
    4.74,         0.00,       126.46,         0.00,        86.49,       -56.15,        96.09,
    4.75,         0.00,       126.29,         0.00,        86.68,       -56.29,        95.87,
    4.76,         0.00,       126.12,         0.00,        86.86,       -56.43,        95.65,
    4.77,         0.00,       125.95,         0.00,        87.05,       -56.56,        95.43,
    4.78,         0.00,       125.78,         0.00,        87.24,       -56.70,        95.21,
    4.79,         0.00,       125.61,         0.00,        87.42,       -56.84,        94.99,
    4.80,         0.00,       125.44,         0.00,        87.61,       -56.97,        94.78,
    4.81,         0.00,       125.28,         0.00,        87.79,       -57.11,        94.56,
    4.82,         0.00,       125.11,         0.00,        87.98,       -57.24,        94.35,
    4.83,         0.00,       124.94,         0.00,        88.16,       -57.38,        94.13,
    4.84,         0.00,       124.78,         0.00,        88.35,       -57.52,        93.92,
    4.85,         0.00,       124.61,         0.00,        88.53,       -57.65,        93.70,
    4.86,         0.00,       124.45,         0.00,        88.72,       -57.79,        93.49,
    4.87,         0.00,       124.29,         0.00,        88.90,       -57.92,        93.28,
    4.88,         0.00,       124.12,         0.00,        89.08,       -58.06,        93.07,
    4.89,         0.00,       123.96,         0.00,        89.26,       -58.19,        92.86,
    4.90,         0.00,       123.80,         0.00,        89.45,       -58.33,        92.65,
    4.91,         0.00,       123.64,         0.00,        89.63,       -58.46,        92.44,
    4.92,         0.00,       123.48,         0.00,        89.81,       -58.60,        92.24,
    4.93,         0.00,       123.32,         0.00,        89.99,       -58.73,        92.03,
    4.94,         0.00,       123.16,         0.00,        90.17,       -58.86,        91.83,
    4.95,         0.00,       123.00,         0.00,        90.35,       -59.00,        91.62,
    4.96,         0.00,       122.84,         0.00,        90.53,       -59.13,        91.42,
    4.97,         0.00,       122.69,         0.00,        90.71,       -59.26,        91.21,
    4.98,         0.00,       122.53,         0.00,        90.89,       -59.40,        91.01,
    4.99,         0.00,       122.37,         0.00,        91.07,       -59.53,        90.81,
    5.00,         0.00,       122.22,         0.00,        91.24,       -59.67,        90.61,
    5.01,         0.00,       122.06,         0.00,        91.42,       -59.80,        90.41,
    5.02,         0.00,       121.91,         0.00,        91.60,       -59.93,        90.21,
    5.03,         0.00,       121.75,         0.00,        91.78,       -60.06,        90.01,
    5.04,         0.00,       121.60,         0.00,        91.95,       -60.20,        89.81,
    5.05,         0.00,       121.44,         0.00,        92.13,       -60.33,        89.62,
    5.06,         0.00,       121.29,         0.00,        92.30,       -60.46,        89.42,
    5.07,         0.00,       121.14,         0.00,        92.48,       -60.59,        89.23,
    5.08,         0.00,       120.99,         0.00,        92.66,       -60.73,        89.03,
    5.09,         0.00,       120.84,         0.00,        92.83,       -60.86,        88.84,
    5.10,         0.00,       120.69,         0.00,        93.00,       -60.99,        88.65,
    5.11,         0.00,       120.54,         0.00,        93.18,       -61.12,        88.45,
    5.12,         0.00,       120.39,         0.00,        93.35,       -61.25,        88.26,
    5.13,         0.00,       120.24,         0.00,        93.53,       -61.38,        88.07,
    5.14,         0.00,       120.09,         0.00,        93.70,       -61.52,        87.88,
    5.15,         0.00,       119.94,         0.00,        93.87,       -61.65,        87.69,
    5.16,         0.00,       119.80,         0.00,        94.04,       -61.78,        87.50,
    5.17,         0.00,       119.65,         0.00,        94.22,       -61.91,        87.32,
    5.18,         0.00,       119.50,         0.00,        94.39,       -62.04,        87.13,
    5.19,         0.00,       119.36,         0.00,        94.56,       -62.17,        86.94,
    5.20,         0.00,       119.21,         0.00,        94.73,       -62.30,        86.76,
    5.21,         0.00,       119.07,         0.00,        94.90,       -62.43,        86.57,
    5.22,         0.00,       118.92,         0.00,        95.07,       -62.56,        86.39,
    5.23,         0.00,       118.78,         0.00,        95.24,       -62.69,        86.21,
    5.24,         0.00,       118.64,         0.00,        95.41,       -62.82,        86.02,
    5.25,         0.00,       118.49,         0.00,        95.58,       -62.95,        85.84,
    5.26,         0.00,       118.35,         0.00,        95.75,       -63.08,        85.66,
    5.27,         0.00,       118.21,         0.00,        95.91,       -63.21,        85.48,
    5.28,         0.00,       118.07,         0.00,        96.08,       -63.34,        85.30,
    5.29,         0.00,       117.93,         0.00,        96.25,       -63.47,        85.12,
    5.30,         0.00,       117.79,         0.00,        96.42,       -63.60,        84.94,
    5.31,         0.00,       117.65,         0.00,        96.59,       -63.73,        84.76,
    5.32,         0.00,       117.51,         0.00,        96.75,       -63.86,        84.59,
    5.33,         0.00,       117.37,         0.00,        96.92,       -63.99,        84.41,
    5.34,         0.00,       117.23,         0.00,        97.08,       -64.12,        84.24,
    5.35,         0.00,       117.09,         0.00,        97.25,       -64.24,        84.06,
    5.36,         0.00,       116.95,         0.00,        97.42,       -64.37,        83.89,
    5.37,         0.00,       116.82,         0.00,        97.58,       -64.50,        83.71,
    5.38,         0.00,       116.68,         0.00,        97.74,       -64.63,        83.54,
    5.39,         0.00,       116.55,         0.00,        97.91,       -64.76,        83.37,
    5.40,         0.00,       116.41,         0.00,        98.07,       -64.89,        83.20,
    5.41,         0.00,       116.27,         0.00,        98.24,       -65.01,        83.03,
    5.42,         0.00,       116.14,         0.00,        98.40,       -65.14,        82.86,
    5.43,         0.00,       116.01,         0.00,        98.56,       -65.27,        82.69,
    5.44,         0.00,       115.87,         0.00,        98.73,       -65.40,        82.52,
    5.45,         0.00,       115.74,         0.00,        98.89,       -65.52,        82.35,
    5.46,         0.00,       115.60,         0.00,        99.05,       -65.65,        82.18,
    5.47,         0.00,       115.47,         0.00,        99.21,       -65.78,        82.01,
    5.48,         0.00,       115.34,         0.00,        99.37,       -65.91,        81.85,
    5.49,         0.00,       115.21,         0.00,        99.53,       -66.03,        81.68,
    5.50,         0.00,       115.08,         0.00,        99.70,       -66.16,        81.52,
    5.51,         0.00,       114.95,         0.00,        99.86,       -66.29,        81.35,
    5.52,         0.00,       114.82,         0.00,       100.02,       -66.42,        81.19,
    5.53,         0.00,       114.69,         0.00,       100.18,       -66.54,        81.03,
    5.54,         0.00,       114.56,         0.00,       100.34,       -66.67,        80.86,
    5.55,         0.00,       114.43,         0.00,       100.50,       -66.79,        80.70,
    5.56,         0.00,       114.30,         0.00,       100.65,       -66.92,        80.54,
    5.57,         0.00,       114.17,         0.00,       100.81,       -67.05,        80.38,
    5.58,         0.00,       114.04,         0.00,       100.97,       -67.18,        80.22,
    5.59,         0.00,       113.91,         0.00,       101.13,       -67.30,        80.06,
    5.60,         0.00,       113.79,         0.00,       101.29,       -67.43,        79.90,
    5.61,         0.00,       113.66,         0.00,       101.44,       -67.55,        79.74,
    5.62,         0.00,       113.53,         0.00,       101.60,       -67.68,        79.59,
    5.63,         0.00,       113.41,         0.00,       101.76,       -67.80,        79.43,
    5.64,         0.00,       113.28,         0.00,       101.91,       -67.93,        79.27,
    5.65,         0.00,       113.16,         0.00,       102.07,       -68.05,        79.12,
    5.66,         0.00,       113.03,         0.00,       102.23,       -68.18,        78.96,
    5.67,         0.00,       112.91,         0.00,       102.38,       -68.31,        78.81,
    5.68,         0.00,       112.79,         0.00,       102.54,       -68.43,        78.65,
    5.69,         0.00,       112.66,         0.00,       102.69,       -68.56,        78.50,
    5.70,         0.00,       112.54,         0.00,       102.85,       -68.68,        78.35,
    5.71,         0.00,       112.42,         0.00,       103.00,       -68.81,        78.20,
    5.72,         0.00,       112.29,         0.00,       103.16,       -68.93,        78.05,
    5.73,         0.00,       112.17,         0.00,       103.31,       -69.06,        77.89,
    5.74,         0.00,       112.05,         0.00,       103.46,       -69.18,        77.74,
    5.75,         0.00,       111.93,         0.00,       103.62,       -69.30,        77.59,
    5.76,         0.00,       111.81,         0.00,       103.77,       -69.43,        77.44,
    5.77,         0.00,       111.69,         0.00,       103.92,       -69.55,        77.30,
    5.78,         0.00,       111.57,         0.00,       104.07,       -69.68,        77.15,
    5.79,         0.00,       111.45,         0.00,       104.23,       -69.80,        77.00,
    5.80,         0.00,       111.33,         0.00,       104.38,       -69.93,        76.85,
    5.81,         0.00,       111.21,         0.00,       104.53,       -70.05,        76.71,
    5.82,         0.00,       111.09,         0.00,       104.68,       -70.18,        76.56,
    5.83,         0.00,       110.97,         0.00,       104.83,       -70.30,        76.42,
    5.84,         0.00,       110.86,         0.00,       104.98,       -70.42,        76.27,
    5.85,         0.00,       110.74,         0.00,       105.13,       -70.55,        76.13,
    5.86,         0.00,       110.62,         0.00,       105.28,       -70.67,        75.98,
    5.87,         0.00,       110.51,         0.00,       105.43,       -70.79,        75.84,
    5.88,         0.00,       110.39,         0.00,       105.58,       -70.92,        75.70,
    5.89,         0.00,       110.27,         0.00,       105.73,       -71.04,        75.56,
    5.90,         0.00,       110.16,         0.00,       105.88,       -71.17,        75.42,
    5.91,         0.00,       110.04,         0.00,       106.03,       -71.29,        75.27,
    5.92,         0.00,       109.93,         0.00,       106.18,       -71.41,        75.13,
    5.93,         0.00,       109.81,         0.00,       106.33,       -71.53,        74.99,
    5.94,         0.00,       109.70,         0.00,       106.48,       -71.66,        74.86,
    5.95,         0.00,       109.58,         0.00,       106.62,       -71.78,        74.72,
    5.96,         0.00,       109.47,         0.00,       106.77,       -71.90,        74.58,
    5.97,         0.00,       109.36,         0.00,       106.92,       -72.02,        74.44,
    5.98,         0.00,       109.25,         0.00,       107.07,       -72.15,        74.30,
    5.99,         0.00,       109.13,         0.00,       107.21,       -72.27,        74.17,
    6.00,         0.00,       109.02,         0.00,       107.36,       -72.39,        74.03,
    6.01,         0.00,       108.91,         0.00,       107.50,       -72.51,        73.90,
    6.02,         0.00,       108.80,         0.00,       107.65,       -72.64,        73.76,
    6.03,         0.00,       108.69,         0.00,       107.80,       -72.76,        73.63,
    6.04,         0.00,       108.58,         0.00,       107.94,       -72.88,        73.49,
    6.05,         0.00,       108.47,         0.00,       108.09,       -73.00,        73.36,
    6.06,         0.00,       108.35,         0.00,       108.23,       -73.13,        73.23,
    6.07,         0.00,       108.25,         0.00,       108.38,       -73.25,        73.09,
    6.08,         0.00,       108.14,         0.00,       108.52,       -73.37,        72.96,
    6.09,         0.00,       108.03,         0.00,       108.66,       -73.49,        72.83,
    6.10,         0.00,       107.92,         0.00,       108.81,       -73.61,        72.70,
    6.11,         0.00,       107.81,         0.00,       108.95,       -73.73,        72.57,
    6.12,         0.00,       107.70,         0.00,       109.10,       -73.86,        72.44,
    6.13,         0.00,       107.59,         0.00,       109.24,       -73.98,        72.31,
    6.14,         0.00,       107.49,         0.00,       109.38,       -74.10,        72.18,
    6.15,         0.00,       107.38,         0.00,       109.52,       -74.22,        72.05,
    6.16,         0.00,       107.27,         0.00,       109.67,       -74.34,        71.92,
    6.17,         0.00,       107.17,         0.00,       109.81,       -74.46,        71.79,
    6.18,         0.00,       107.06,         0.00,       109.95,       -74.58,        71.67,
    6.19,         0.00,       106.95,         0.00,       110.09,       -74.70,        71.54,
    6.20,         0.00,       106.85,         0.00,       110.23,       -74.83,        71.42,
    6.21,         0.00,       106.74,         0.00,       110.38,       -74.95,        71.29,
    6.22,         0.00,       106.64,         0.00,       110.52,       -75.07,        71.16,
    6.23,         0.00,       106.53,         0.00,       110.66,       -75.19,        71.04,
    6.24,         0.00,       106.43,         0.00,       110.80,       -75.31,        70.92,
    6.25,         0.00,       106.32,         0.00,       110.94,       -75.43,        70.79,
    6.26,         0.00,       106.22,         0.00,       111.08,       -75.55,        70.67,
    6.27,         0.00,       106.12,         0.00,       111.22,       -75.67,        70.55,
    6.28,         0.00,       106.01,         0.00,       111.36,       -75.79,        70.42,
    6.29,         0.00,       105.91,         0.00,       111.50,       -75.91,        70.30,
    6.30,         0.00,       105.81,         0.00,       111.64,       -76.03,        70.18,
    6.31,         0.00,       105.71,         0.00,       111.77,       -76.15,        70.06,
    6.32,         0.00,       105.60,         0.00,       111.91,       -76.27,        69.94,
    6.33,         0.00,       105.50,         0.00,       112.05,       -76.39,        69.82,
    6.34,         0.00,       105.40,         0.00,       112.19,       -76.51,        69.70,
    6.35,         0.00,       105.30,         0.00,       112.33,       -76.63,        69.58,
    6.36,         0.00,       105.20,         0.00,       112.47,       -76.75,        69.46,
    6.37,         0.00,       105.10,         0.00,       112.60,       -76.87,        69.34,
    6.38,         0.00,       105.00,         0.00,       112.74,       -76.99,        69.22,
    6.39,         0.00,       104.90,         0.00,       112.88,       -77.11,        69.11,
    6.40,         0.00,       104.80,         0.00,       113.01,       -77.23,        68.99,
    6.41,         0.00,       104.70,         0.00,       113.15,       -77.35,        68.87,
    6.42,         0.00,       104.60,         0.00,       113.29,       -77.47,        68.76,
    6.43,         0.00,       104.50,         0.00,       113.42,       -77.59,        68.64,
    6.44,         0.00,       104.40,         0.00,       113.56,       -77.71,        68.53,
    6.45,         0.00,       104.30,         0.00,       113.69,       -77.82,        68.41,
    6.46,         0.00,       104.21,         0.00,       113.83,       -77.95,        68.30,
    6.47,         0.00,       104.11,         0.00,       113.97,       -78.06,        68.18,
    6.48,         0.00,       104.01,         0.00,       114.10,       -78.18,        68.07,
    6.49,         0.00,       103.91,         0.00,       114.24,       -78.30,        67.96,
    6.50,         0.00,       103.82,         0.00,       114.37,       -78.42,        67.84,
    6.51,         0.00,       103.72,         0.00,       114.50,       -78.54,        67.73,
    6.52,         0.00,       103.62,         0.00,       114.64,       -78.66,        67.62,
    6.53,         0.00,       103.53,         0.00,       114.77,       -78.78,        67.51,
    6.54,         0.00,       103.43,         0.00,       114.91,       -78.90,        67.40,
    6.55,         0.00,       103.34,         0.00,       115.04,       -79.01,        67.29,
    6.56,         0.00,       103.24,         0.00,       115.17,       -79.13,        67.18,
    6.57,         0.00,       103.15,         0.00,       115.31,       -79.25,        67.07,
    6.58,         0.00,       103.05,         0.00,       115.44,       -79.37,        66.96,
    6.59,         0.00,       102.96,         0.00,       115.57,       -79.49,        66.85,
    6.60,         0.00,       102.86,         0.00,       115.71,       -79.61,        66.74,
    6.61,         0.00,       102.77,         0.00,       115.84,       -79.72,        66.63,
    6.62,         0.00,       102.67,         0.00,       115.97,       -79.84,        66.52,
    6.63,         0.00,       102.58,         0.00,       116.10,       -79.96,        66.42,
    6.64,         0.00,       102.49,         0.00,       116.23,       -80.08,        66.31,
    6.65,         0.00,       102.39,         0.00,       116.37,       -80.19,        66.20,
    6.66,         0.00,       102.30,         0.00,       116.50,       -80.31,        66.10,
    6.67,         0.00,       102.21,         0.00,       116.63,       -80.43,        65.99,
    6.68,         0.00,       102.12,         0.00,       116.76,       -80.55,        65.89,
    6.69,         0.00,       102.02,         0.00,       116.89,       -80.67,        65.78,
    6.70,         0.00,       101.93,         0.00,       117.02,       -80.79,        65.68,
    6.71,         0.00,       101.84,         0.00,       117.15,       -80.90,        65.57,
    6.72,         0.00,       101.75,         0.00,       117.28,       -81.02,        65.47,
    6.73,         0.00,       101.66,         0.00,       117.41,       -81.14,        65.36,
    6.74,         0.00,       101.57,         0.00,       117.54,       -81.26,        65.26,
    6.75,         0.00,       101.48,         0.00,       117.67,       -81.37,        65.16,
    6.76,         0.00,       101.39,         0.00,       117.80,       -81.49,        65.06,
    6.77,         0.00,       101.30,         0.00,       117.93,       -81.61,        64.95,
    6.78,         0.00,       101.21,         0.00,       118.06,       -81.73,        64.85,
    6.79,         0.00,       101.12,         0.00,       118.19,       -81.84,        64.75,
    6.80,         0.00,       101.03,         0.00,       118.32,       -81.96,        64.65,
    6.81,         0.00,       100.94,         0.00,       118.44,       -82.07,        64.55,
    6.82,         0.00,       100.85,         0.00,       118.57,       -82.19,        64.45,
    6.83,         0.00,       100.76,         0.00,       118.70,       -82.31,        64.35,
    6.84,         0.00,       100.68,         0.00,       118.83,       -82.43,        64.25,
    6.85,         0.00,       100.59,         0.00,       118.96,       -82.54,        64.15,
    6.86,         0.00,       100.50,         0.00,       119.08,       -82.66,        64.05,
    6.87,         0.00,       100.41,         0.00,       119.21,       -82.78,        63.96,
    6.88,         0.00,       100.32,         0.00,       119.34,       -82.89,        63.86,
    6.89,         0.00,       100.24,         0.00,       119.47,       -83.01,        63.76,
    6.90,         0.00,       100.15,         0.00,       119.59,       -83.13,        63.66,
    6.91,         0.00,       100.06,         0.00,       119.72,       -83.24,        63.57,
    6.92,         0.00,        99.98,         0.00,       119.85,       -83.36,        63.47,
    6.93,         0.00,        99.89,         0.00,       119.97,       -83.48,        63.37,
    6.94,         0.00,        99.80,         0.00,       120.10,       -83.59,        63.28,
    6.95,         0.00,        99.72,         0.00,       120.22,       -83.71,        63.18,
    6.96,         0.00,        99.63,         0.00,       120.35,       -83.83,        63.09,
    6.97,         0.00,        99.55,         0.00,       120.48,       -83.94,        62.99,
    6.98,         0.00,        99.46,         0.00,       120.60,       -84.06,        62.90,
    6.99,         0.00,        99.38,         0.00,       120.73,       -84.17,        62.80,
    7.00,         0.00,        99.29,         0.00,       120.85,       -84.29,        62.71,
    7.01,         0.00,        99.21,         0.00,       120.98,       -84.40,        62.62,
    7.02,         0.00,        99.13,         0.00,       121.10,       -84.52,        62.52,
    7.03,         0.00,        99.04,         0.00,       121.23,       -84.64,        62.43,
    7.04,         0.00,        98.96,         0.00,       121.35,       -84.76,        62.34,
    7.05,         0.00,        98.87,         0.00,       121.48,       -84.87,        62.25,
    7.06,         0.00,        98.79,         0.00,       121.60,       -84.99,        62.16,
    7.07,         0.00,        98.71,         0.00,       121.72,       -85.10,        62.06,
    7.08,         0.00,        98.62,         0.00,       121.85,       -85.22,        61.97,
    7.09,         0.00,        98.54,         0.00,       121.97,       -85.33,        61.88,
    7.10,         0.00,        98.46,         0.00,       122.09,       -85.45,        61.79,
    7.11,         0.00,        98.38,         0.00,       122.22,       -85.56,        61.70,
    7.12,         0.00,        98.29,         0.00,       122.34,       -85.68,        61.61,
    7.13,         0.00,        98.21,         0.00,       122.46,       -85.79,        61.52,
    7.14,         0.00,        98.13,         0.00,       122.59,       -85.91,        61.43,
    7.15,         0.00,        98.05,         0.00,       122.71,       -86.02,        61.35,
    7.16,         0.00,        97.97,         0.00,       122.83,       -86.14,        61.26,
    7.17,         0.00,        97.89,         0.00,       122.95,       -86.26,        61.17,
    7.18,         0.00,        97.81,         0.00,       123.08,       -86.37,        61.08,
    7.19,         0.00,        97.73,         0.00,       123.20,       -86.49,        60.99,
    7.20,         0.00,        97.65,         0.00,       123.32,       -86.60,        60.91,
    7.21,         0.00,        97.57,         0.00,       123.44,       -86.72,        60.82,
    7.22,         0.00,        97.49,         0.00,       123.56,       -86.83,        60.73,
    7.23,         0.00,        97.41,         0.00,       123.69,       -86.95,        60.65,
    7.24,         0.00,        97.33,         0.00,       123.81,       -87.06,        60.56,
    7.25,         0.00,        97.25,         0.00,       123.93,       -87.18,        60.48,
    7.26,         0.00,        97.17,         0.00,       124.05,       -87.29,        60.39,
    7.27,         0.00,        97.09,         0.00,       124.17,       -87.41,        60.31,
    7.28,         0.00,        97.01,         0.00,       124.29,       -87.52,        60.22,
    7.29,         0.00,        96.93,         0.00,       124.41,       -87.64,        60.14,
    7.30,         0.00,        96.85,         0.00,       124.53,       -87.75,        60.05,
    7.31,         0.00,        96.78,         0.00,       124.65,       -87.86,        59.97,
    7.32,         0.00,        96.70,         0.00,       124.77,       -87.98,        59.88,
    7.33,         0.00,        96.62,         0.00,       124.89,       -88.09,        59.80,
    7.34,         0.00,        96.54,         0.00,       125.01,       -88.21,        59.72,
    7.35,         0.00,        96.46,         0.00,       125.13,       -88.32,        59.64,
    7.36,         0.00,        96.39,         0.00,       125.25,       -88.44,        59.55,
    7.37,         0.00,        96.31,         0.00,       125.37,       -88.55,        59.47,
    7.38,         0.00,        96.23,         0.00,       125.49,       -88.67,        59.39,
    7.39,         0.00,        96.16,         0.00,       125.61,       -88.78,        59.31,
    7.40,         0.00,        96.08,         0.00,       125.73,       -88.90,        59.23,
    7.41,         0.00,        96.00,         0.00,       125.85,       -89.01,        59.15,
    7.42,         0.00,        95.93,         0.00,       125.97,       -89.13,        59.07,
    7.43,         0.00,        95.85,         0.00,       126.08,       -89.24,        58.99,
    7.44,         0.00,        95.78,         0.00,       126.20,       -89.35,        58.91,
    7.45,         0.00,        95.70,         0.00,       126.32,       -89.47,        58.83,
    7.46,         0.00,        95.63,         0.00,       126.44,       -89.58,        58.75,
    7.47,         0.00,        95.55,         0.00,       126.56,       -89.69,        58.67,
    7.48,         0.00,        95.48,         0.00,       126.67,       -89.81,        58.59,
    7.49,         0.00,        95.40,         0.00,       126.79,       -89.92,        58.51,
    7.50,         0.00,        95.33,         0.00,       126.91,       -90.04,        58.43,
    7.51,         0.00,        95.25,         0.00,       127.03,       -90.15,        58.36,
    7.52,         0.00,        95.18,         0.00,       127.14,       -90.27,        58.28,
    7.53,         0.00,        95.10,         0.00,       127.26,       -90.38,        58.20,
    7.54,         0.00,        95.03,         0.00,       127.38,       -90.49,        58.12,
    7.55,         0.00,        94.96,         0.00,       127.50,       -90.61,        58.05,
