Time (d),      jTA (*),      jTC (*),      jBA (*),      jBC (*),      duL (*),      duS (*) * all units are kJ/m2/d
    3.63,        12.54,        -0.00,        -0.49,        58.10,      -180.29,       135.18,
    3.64,        12.54,         0.00,        -0.49,        58.34,      -180.16,       134.81,
    3.65,        12.54,        -0.00,        -0.49,        58.58,      -180.04,       134.45,
    3.66,        12.54,         0.00,        -0.49,        58.83,      -179.91,       134.08,
    3.67,        12.54,         0.00,        -0.49,        59.07,      -179.79,       133.72,
    3.68,        12.54,         0.00,        -0.49,        59.31,      -179.67,       133.35,
    3.69,        12.54,        -0.00,        -0.49,        59.55,      -179.55,       132.99,
    3.70,        12.54,         0.00,        -0.49,        59.79,      -179.43,       132.63,
    3.71,        12.54,         0.00,        -0.49,        60.03,      -179.31,       132.27,
    3.72,        12.54,        -0.00,        -0.49,        60.27,      -179.19,       131.92,
    3.73,        12.54,         0.00,        -0.49,        60.51,      -179.08,       131.56,
    3.74,        12.54,        -0.00,        -0.49,        60.75,      -178.96,       131.21,
    3.75,        12.54,         0.00,        -0.49,        60.99,      -178.85,       130.86,
    3.76,        12.54,        -0.00,        -0.49,        61.23,      -178.73,       130.50,
    3.77,        12.54,         0.00,        -0.49,        61.46,      -178.62,       130.15,
    3.78,        12.54,         0.00,        -0.49,        61.70,      -178.51,       129.80,
    3.79,        12.54,         0.00,        -0.49,        61.94,      -178.40,       129.46,
    3.80,        12.54,         0.00,        -0.49,        62.17,      -178.29,       129.11,
    3.81,        12.54,         0.00,        -0.49,        62.41,      -178.18,       128.77,
    3.82,        12.54,         0.00,        -0.49,        62.64,      -178.07,       128.42,
    3.83,        12.54,        -0.00,        -0.49,        62.88,      -177.96,       128.08,
    3.84,        12.54,         0.00,        -0.49,        63.11,      -177.86,       127.74,
    3.85,        12.54,        -0.00,        -0.49,        63.35,      -177.75,       127.40,
    3.86,        12.54,         0.00,        -0.49,        63.58,      -177.65,       127.06,
    3.87,        12.54,         0.00,        -0.49,        63.81,      -177.54,       126.73,
    3.88,        12.54,         0.00,        -0.49,        64.04,      -177.44,       126.39,
    3.89,        12.54,         0.00,        -0.49,        64.28,      -177.34,       126.06,
    3.90,        12.54,         0.00,        -0.49,        64.51,      -177.24,       125.73,
    3.91,        12.54,         0.00,        -0.49,        64.74,      -177.14,       125.40,
    3.92,        12.54,        -0.00,        -0.49,        64.97,      -177.04,       125.07,
    3.93,        12.54,         0.00,        -0.49,        65.20,      -176.94,       124.74,
    3.94,        12.54,        -0.00,        -0.49,        65.43,      -176.84,       124.41,
    3.95,        12.54,         0.00,        -0.49,        65.66,      -176.74,       124.08,
    3.96,        12.54,        -0.00,        -0.49,        65.89,      -176.65,       123.76,
    3.97,        12.54,         0.00,        -0.49,        66.12,      -176.55,       123.44,
    3.98,        12.54,         0.00,        -0.49,        66.34,      -176.46,       123.11,
    3.99,        12.54,        -0.00,        -0.49,        66.57,      -176.37,       122.79,
    4.00,        12.54,         0.00,        -0.49,        66.80,      -176.27,       122.47,
    4.01,        12.54,         0.00,        -0.49,        67.03,      -176.18,       122.16,
    4.02,        12.54,         0.00,        -0.49,        67.25,      -176.09,       121.84,
    4.03,        12.54,        -0.00,        -0.49,        67.48,      -176.00,       121.52,
    4.04,        12.54,         0.00,        -0.49,        67.70,      -175.91,       121.21,
    4.05,        12.54,        -0.00,        -0.49,        67.93,      -175.82,       120.90,
    4.06,        12.54,         0.00,        -0.49,        68.15,      -175.74,       120.58,
    4.07,        12.54,         0.00,        -0.49,        68.37,      -175.65,       120.27,
    4.08,        12.54,        -0.00,        -0.49,        68.60,      -175.56,       119.96,
    4.09,        12.54,         0.00,        -0.49,        68.82,      -175.48,       119.65,
    4.10,        12.54,         0.00,        -0.49,        69.04,      -175.39,       119.35,
    4.11,        12.54,         0.00,        -0.49,        69.27,      -175.31,       119.04,
    4.12,        12.54,         0.00,        -0.49,        69.49,      -175.23,       118.74,
    4.13,        12.54,         0.00,        -0.49,        69.71,      -175.14,       118.43,
    4.14,        12.54,        -0.00,        -0.49,        69.93,      -175.06,       118.13,
    4.15,        12.54,         0.00,        -0.49,        70.15,      -174.98,       117.83,
    4.16,        12.54,        -0.00,        -0.49,        70.37,      -174.90,       117.53,
    4.17,        12.54,         0.00,        -0.49,        70.59,      -174.82,       117.23,
    4.18,        12.54,         0.00,        -0.49,        70.81,      -174.74,       116.93,
    4.19,        12.54,        -0.00,        -0.49,        71.03,      -174.66,       116.64,
    4.20,        12.54,         0.00,        -0.49,        71.24,      -174.59,       116.34,
    4.21,        12.54,         0.00,        -0.49,        71.46,      -174.51,       116.05,
    4.22,        12.54,         0.00,        -0.49,        71.68,      -174.43,       115.76,
    4.23,        12.54,        -0.00,        -0.49,        71.89,      -174.36,       115.46,
    4.24,        12.54,         0.00,        -0.49,        72.11,      -174.28,       115.17,
    4.25,        12.54,        -0.00,        -0.49,        72.33,      -174.21,       114.88,
    4.26,        12.54,         0.00,        -0.49,        72.54,      -174.14,       114.60,
    4.27,        12.54,         0.00,        -0.49,        72.76,      -174.07,       114.31,
    4.28,        12.54,        -0.00,        -0.49,        72.97,      -173.99,       114.02,
    4.29,        12.54,         0.00,        -0.49,        73.18,      -173.92,       113.74,
    4.30,        12.54,        -0.00,        -0.49,        73.40,      -173.85,       113.45,
    4.31,        12.54,         0.00,        -0.49,        73.61,      -173.78,       113.17,
    4.32,        12.54,         0.00,        -0.49,        73.82,      -173.71,       112.89,
    4.33,        12.54,         0.00,        -0.49,        74.04,      -173.65,       112.61,
    4.34,        12.54,        -0.00,        -0.49,        74.25,      -173.58,       112.33,
    4.35,        12.54,         0.00,        -0.49,        74.46,      -173.51,       112.05,
    4.36,        12.54,         0.00,        -0.49,        74.67,      -173.45,       111.78,
    4.37,        12.54,        -0.00,        -0.49,        74.88,      -173.38,       111.50,
    4.38,        12.54,         0.00,        -0.49,        75.09,      -173.32,       111.23,
    4.39,        12.54,        -0.00,        -0.49,        75.30,      -173.25,       110.95,
    4.40,        12.54,         0.00,        -0.49,        75.51,      -173.19,       110.68,
    4.41,        12.54,         0.00,        -0.49,        75.72,      -173.12,       110.41,
    4.42,        12.54,         0.00,        -0.49,        75.93,      -173.06,       110.14,
    4.43,        12.54,        -0.00,        -0.49,        76.13,      -173.00,       109.87,
    4.44,        12.54,         0.00,        -0.49,        76.34,      -172.94,       109.60,
    4.45,        12.54,         0.00,        -0.49,        76.55,      -172.88,       109.33,
    4.46,        12.54,        -0.00,        -0.49,        76.75,      -172.82,       109.07,
    4.47,        12.54,         0.00,        -0.49,        76.96,      -172.76,       108.80,
    4.48,        12.54,        -0.00,        -0.49,        77.17,      -172.70,       108.54,
    4.49,        12.54,         0.00,        -0.49,        77.37,      -172.64,       108.27,
    4.50,        12.54,        -0.00,        -0.49,        77.58,      -172.59,       108.01,
    4.51,        12.54,         0.00,        -0.49,        77.78,      -172.53,       107.75,
    4.52,        12.54,         0.00,        -0.49,        77.98,      -172.47,       107.49,
    4.53,        12.54,         0.00,        -0.49,        78.19,      -172.42,       107.23,
    4.54,        12.54,         0.00,        -0.49,        78.39,      -172.36,       106.97,
    4.55,        12.54,         0.00,        -0.49,        78.59,      -172.31,       106.72,
    4.56,        12.54,         0.00,        -0.49,        78.80,      -172.25,       106.46,
    4.57,        12.54,        -0.00,        -0.49,        79.00,      -172.20,       106.20,
    4.58,        12.54,         0.00,        -0.49,        79.20,      -172.15,       105.95,
    4.59,        12.54,        -0.00,        -0.49,        79.40,      -172.10,       105.70,
    4.60,        12.54,         0.00,        -0.49,        79.60,      -172.04,       105.45,
    4.61,        12.54,         0.00,        -0.49,        79.80,      -171.99,       105.19,
    4.62,        12.54,         0.00,        -0.49,        80.00,      -171.94,       104.94,
    4.63,        12.54,         0.00,        -0.49,        80.20,      -171.89,       104.70,
    4.64,        12.54,         0.00,        -0.49,        80.40,      -171.84,       104.45,
    4.65,        12.54,         0.00,        -0.49,        80.60,      -171.80,       104.20,
    4.66,        12.54,         0.00,        -0.49,        80.80,      -171.75,       103.95,
    4.67,        12.54,         0.00,        -0.49,        80.99,      -171.70,       103.71,
    4.68,        12.54,        -0.00,        -0.49,        81.19,      -171.65,       103.46,
    4.69,        12.54,         0.00,        -0.49,        81.39,      -171.61,       103.22,
    4.70,        12.54,        -0.00,        -0.49,        81.58,      -171.56,       102.98,
    4.71,        12.54,         0.00,        -0.49,        81.78,      -171.52,       102.74,
    4.72,        12.54,         0.00,        -0.49,        81.97,      -171.47,       102.50,
    4.73,        12.54,        -0.00,        -0.49,        82.17,      -171.43,       102.26,
    4.74,        12.54,         0.00,        -0.49,        82.36,      -171.38,       102.02,
    4.75,        12.54,         0.00,        -0.49,        82.56,      -171.34,       101.78,
    4.76,        12.54,        -0.00,        -0.49,        82.75,      -171.30,       101.55,
    4.77,        12.53,         0.00,        -0.49,        82.95,      -171.26,       101.31,
    4.78,        12.49,         0.00,        -0.49,        83.14,      -171.24,       101.05,
    4.79,        12.46,         0.00,        -0.49,        83.33,      -171.22,       100.81,
    4.80,        12.43,        -0.00,        -0.49,        83.52,      -171.20,       100.57,
    4.81,        12.41,         0.00,        -0.49,        83.72,      -171.17,       100.33,
    4.82,        12.39,         0.00,        -0.49,        83.91,      -171.15,       100.09,
    4.83,        12.37,         0.00,        -0.49,        84.10,      -171.12,        99.85,
    4.84,        12.35,        -0.00,        -0.49,        84.29,      -171.09,        99.61,
    4.85,        12.33,         0.00,        -0.49,        84.48,      -171.07,        99.38,
    4.86,        12.31,         0.00,        -0.49,        84.67,      -171.04,        99.14,
    4.87,        12.29,        -0.00,        -0.49,        84.86,      -171.02,        98.91,
    4.88,        12.27,         0.00,        -0.49,        85.05,      -170.99,        98.68,
    4.89,        12.26,         0.00,        -0.49,        85.24,      -170.97,        98.45,
    4.90,        12.24,         0.00,        -0.49,        85.43,      -170.94,        98.22,
    4.91,        12.22,        -0.00,        -0.49,        85.61,      -170.92,        97.99,
    4.92,        12.21,         0.00,        -0.49,        85.80,      -170.89,        97.76,
    4.93,        12.19,        -0.00,        -0.49,        85.99,      -170.87,        97.53,
    4.94,        12.18,         0.00,        -0.49,        86.18,      -170.84,        97.31,
    4.95,        12.16,         0.00,        -0.49,        86.36,      -170.82,        97.08,
    4.96,        12.15,        -0.00,        -0.49,        86.55,      -170.80,        96.86,
    4.97,        12.13,         0.00,        -0.49,        86.73,      -170.77,        96.63,
    4.98,        12.12,         0.00,        -0.49,        86.92,      -170.75,        96.41,
    4.99,        12.10,         0.00,        -0.49,        87.10,      -170.73,        96.19,
    5.00,        12.09,         0.00,        -0.49,        87.29,      -170.71,        95.97,
    5.01,        12.07,         0.00,        -0.49,        87.47,      -170.69,        95.75,
    5.02,        12.06,         0.00,        -0.49,        87.66,      -170.66,        95.53,
    5.03,        12.05,         0.00,        -0.49,        87.84,      -170.64,        95.31,
    5.04,        12.03,         0.00,        -0.49,        88.02,      -170.62,        95.09,
    5.05,        12.02,         0.00,        -0.49,        88.21,      -170.60,        94.88,
    5.06,        12.01,         0.00,        -0.49,        88.39,      -170.58,        94.66,
    5.07,        11.99,         0.00,        -0.49,        88.57,      -170.56,        94.45,
    5.08,        11.98,         0.00,        -0.49,        88.75,      -170.54,        94.23,
    5.09,        11.97,         0.00,        -0.49,        88.93,      -170.52,        94.02,
    5.10,        11.95,         0.00,        -0.49,        89.11,      -170.50,        93.81,
    5.11,        11.94,         0.00,        -0.49,        89.29,      -170.48,        93.59,
    5.12,        11.93,         0.00,        -0.49,        89.47,      -170.47,        93.38,
    5.13,        11.92,         0.00,        -0.49,        89.65,      -170.45,        93.17,
    5.14,        11.90,        -0.00,        -0.49,        89.83,      -170.43,        92.96,
    5.15,        11.89,         0.00,        -0.49,        90.01,      -170.41,        92.75,
    5.16,        11.88,         0.00,        -0.49,        90.19,      -170.39,        92.55,
    5.17,        11.87,         0.00,        -0.49,        90.37,      -170.38,        92.34,
    5.18,        11.85,        -0.00,        -0.49,        90.55,      -170.36,        92.13,
    5.19,        11.84,         0.00,        -0.49,        90.72,      -170.34,        91.93,
    5.20,        11.83,         0.00,        -0.49,        90.90,      -170.33,        91.72,
    5.21,        11.82,         0.00,        -0.49,        91.08,      -170.31,        91.52,
    5.22,        11.81,         0.00,        -0.49,        91.26,      -170.30,        91.31,
    5.23,        11.80,         0.00,        -0.49,        91.43,      -170.28,        91.11,
    5.24,        11.78,        -0.00,        -0.49,        91.61,      -170.27,        90.91,
    5.25,        11.77,         0.00,        -0.49,        91.78,      -170.25,        90.71,
    5.26,        11.76,         0.00,        -0.49,        91.96,      -170.24,        90.51,
    5.27,        11.75,         0.00,        -0.49,        92.13,      -170.22,        90.31,
    5.28,        11.74,         0.00,        -0.49,        92.31,      -170.21,        90.11,
    5.29,        11.73,         0.00,        -0.49,        92.48,      -170.20,        89.91,
    5.30,        11.72,         0.00,        -0.49,        92.65,      -170.18,        89.71,
    5.31,        11.71,         0.00,        -0.49,        92.83,      -170.17,        89.51,
    5.32,        11.69,         0.00,        -0.49,        93.00,      -170.16,        89.32,
    5.33,        11.68,         0.00,        -0.49,        93.17,      -170.15,        89.12,
    5.34,        11.67,         0.00,        -0.49,        93.35,      -170.13,        88.92,
    5.35,        11.66,        -0.00,        -0.49,        93.52,      -170.12,        88.73,
    5.36,        11.65,         0.00,        -0.49,        93.69,      -170.11,        88.54,
    5.37,        11.64,         0.00,        -0.49,        93.86,      -170.10,        88.34,
    5.38,        11.63,         0.00,        -0.49,        94.03,      -170.09,        88.15,
    5.39,        11.62,         0.00,        -0.49,        94.20,      -170.08,        87.96,
    5.40,        11.61,        -0.00,        -0.49,        94.37,      -170.07,        87.77,
    5.41,        11.60,         0.00,        -0.49,        94.54,      -170.06,        87.58,
    5.42,        11.59,         0.00,        -0.49,        94.71,      -170.05,        87.39,
    5.43,        11.58,        -0.00,        -0.49,        94.88,      -170.04,        87.20,
    5.44,        11.57,         0.00,        -0.49,        95.05,      -170.03,        87.01,
    5.45,        11.56,         0.00,        -0.49,        95.22,      -170.02,        86.82,
    5.46,        11.55,        -0.00,        -0.49,        95.39,      -170.01,        86.63,
    5.47,        11.54,         0.00,        -0.49,        95.56,      -170.00,        86.45,
    5.48,        11.53,         0.00,        -0.49,        95.72,      -169.99,        86.26,
    5.49,        11.52,         0.00,        -0.49,        95.89,      -169.98,        86.08,
    5.50,        11.51,         0.00,        -0.49,        96.06,      -169.97,        85.89,
    5.51,        11.50,        -0.00,        -0.49,        96.22,      -169.97,        85.71,
    5.52,        11.49,         0.00,        -0.49,        96.39,      -169.96,        85.52,
    5.53,        11.48,         0.00,        -0.49,        96.56,      -169.95,        85.34,
    5.54,        11.47,         0.00,        -0.49,        96.72,      -169.95,        85.16,
    5.55,        11.46,         0.00,        -0.49,        96.89,      -169.94,        84.98,
    5.56,        11.45,         0.00,        -0.49,        97.05,      -169.93,        84.80,
    5.57,        11.44,         0.00,        -0.49,        97.22,      -169.93,        84.62,
    5.58,        11.43,         0.00,        -0.49,        97.38,      -169.92,        84.44,
    5.59,        11.42,         0.00,        -0.49,        97.55,      -169.91,        84.26,
    5.60,        11.41,         0.00,        -0.49,        97.71,      -169.91,        84.08,
    5.61,        11.40,         0.00,        -0.49,        97.87,      -169.90,        83.90,
    5.62,        11.39,         0.00,        -0.49,        98.04,      -169.90,        83.72,
    5.63,        11.39,         0.00,        -0.49,        98.20,      -169.89,        83.55,
    5.64,        11.38,         0.00,        -0.49,        98.36,      -169.89,        83.37,
    5.65,        11.37,         0.00,        -0.49,        98.52,      -169.89,        83.19,
    5.66,        11.36,        -0.00,        -0.49,        98.69,      -169.88,        83.02,
    5.67,        11.35,         0.00,        -0.49,        98.85,      -169.88,        82.84,
    5.68,        11.34,        -0.00,        -0.49,        99.01,      -169.87,        82.67,
    5.69,        11.33,         0.00,        -0.49,        99.17,      -169.87,        82.50,
    5.70,        11.32,         0.00,        -0.49,        99.33,      -169.87,        82.32,
    5.71,        11.31,        -0.00,        -0.49,        99.49,      -169.86,        82.15,
    5.72,        11.30,         0.00,        -0.49,        99.65,      -169.86,        81.98,
    5.73,        11.30,         0.00,        -0.49,        99.81,      -169.86,        81.81,
    5.74,        11.29,         0.00,        -0.49,        99.97,      -169.86,        81.64,
    5.75,        11.28,         0.00,        -0.49,       100.13,      -169.86,        81.47,
    5.76,        11.27,         0.00,        -0.49,       100.29,      -169.85,        81.30,
    5.77,        11.26,         0.00,        -0.49,       100.45,      -169.85,        81.13,
    5.78,        11.25,         0.00,        -0.49,       100.61,      -169.85,        80.96,
    5.79,        11.24,         0.00,        -0.49,       100.77,      -169.85,        80.79,
    5.80,        11.23,        -0.00,        -0.49,       100.92,      -169.85,        80.63,
    5.81,        11.23,         0.00,        -0.49,       101.08,      -169.85,        80.46,
    5.82,        11.22,        -0.00,        -0.49,       101.24,      -169.85,        80.29,
    5.83,        11.21,         0.00,        -0.49,       101.39,      -169.85,        80.13,
    5.84,        11.20,         0.00,        -0.49,       101.55,      -169.85,        79.96,
    5.85,        11.19,        -0.00,        -0.49,       101.71,      -169.85,        79.80,
    5.86,        11.18,         0.00,        -0.49,       101.86,      -169.85,        79.64,
    5.87,        11.18,        -0.00,        -0.49,       102.02,      -169.85,        79.47,
    5.88,        11.17,         0.00,        -0.49,       102.18,      -169.85,        79.31,
    5.89,        11.16,         0.00,        -0.49,       102.33,      -169.85,        79.15,
    5.90,        11.15,         0.00,        -0.49,       102.49,      -169.85,        78.99,
    5.91,        11.14,         0.00,        -0.49,       102.64,      -169.86,        78.82,
    5.92,        11.13,         0.00,        -0.49,       102.79,      -169.86,        78.66,
    5.93,        11.13,         0.00,        -0.49,       102.95,      -169.86,        78.50,
    5.94,        11.12,         0.00,        -0.49,       103.10,      -169.86,        78.34,
    5.95,        11.11,         0.00,        -0.49,       103.26,      -169.86,        78.18,
    5.96,        11.10,        -0.00,        -0.49,       103.41,      -169.87,        78.03,
    5.97,        11.09,         0.00,        -0.49,       103.56,      -169.87,        77.87,
    5.98,        11.09,         0.00,        -0.49,       103.72,      -169.87,        77.71,
    5.99,        11.08,         0.00,        -0.49,       103.87,      -169.88,        77.55,
    6.00,        11.07,         0.00,        -0.49,       104.02,      -169.88,        77.40,
    6.01,        11.06,        -0.00,        -0.49,       104.17,      -169.88,        77.24,
    6.02,        11.05,         0.00,        -0.49,       104.32,      -169.89,        77.09,
    6.03,        11.05,        -0.00,        -0.49,       104.48,      -169.89,        76.93,
    6.04,        11.04,         0.00,        -0.49,       104.63,      -169.90,        76.78,
    6.05,        11.03,        -0.00,        -0.49,       104.78,      -169.90,        76.62,
    6.06,        11.02,         0.00,        -0.49,       104.93,      -169.91,        76.47,
    6.07,        11.02,         0.00,        -0.49,       105.08,      -169.91,        76.32,
    6.08,        11.01,         0.00,        -0.49,       105.23,      -169.92,        76.16,
    6.09,        11.00,         0.00,        -0.49,       105.38,      -169.92,        76.01,
    6.10,        10.99,         0.00,        -0.49,       105.53,      -169.93,        75.86,
    6.11,        10.98,         0.00,        -0.49,       105.68,      -169.93,        75.71,
    6.12,        10.98,        -0.00,        -0.49,       105.83,      -169.94,        75.56,
    6.13,        10.97,         0.00,        -0.49,       105.98,      -169.95,        75.41,
    6.14,        10.96,        -0.00,        -0.49,       106.12,      -169.95,        75.26,
    6.15,        10.95,         0.00,        -0.49,       106.27,      -169.96,        75.11,
    6.16,        10.95,         0.00,        -0.49,       106.42,      -169.97,        74.96,
    6.17,        10.94,         0.00,        -0.49,       106.57,      -169.97,        74.81,
    6.18,        10.93,         0.00,        -0.49,       106.72,      -169.98,        74.66,
    6.19,        10.93,         0.00,        -0.49,       106.86,      -169.99,        74.52,
    6.20,        10.92,         0.00,        -0.49,       107.01,      -169.99,        74.37,
    6.21,        10.91,         0.00,        -0.49,       107.16,      -170.00,        74.22,
    6.22,        10.90,        -0.00,        -0.49,       107.30,      -170.01,        74.08,
    6.23,        10.90,         0.00,        -0.49,       107.45,      -170.02,        73.93,
    6.24,        10.89,         0.00,        -0.49,       107.60,      -170.03,        73.79,
    6.25,        10.88,        -0.00,        -0.49,       107.74,      -170.04,        73.64,
    6.26,        10.87,         0.00,        -0.49,       107.89,      -170.04,        73.50,
    6.27,        10.87,         0.00,        -0.49,       108.03,      -170.05,        73.35,
    6.28,        10.86,        -0.00,        -0.49,       108.18,      -170.06,        73.21,
    6.29,        10.85,         0.00,        -0.49,       108.32,      -170.07,        73.07,
    6.30,        10.85,        -0.00,        -0.49,       108.47,      -170.08,        72.93,
    6.31,        10.84,         0.00,        -0.49,       108.61,      -170.09,        72.79,
    6.32,        10.83,         0.00,        -0.49,       108.76,      -170.10,        72.64,
    6.33,        10.82,         0.00,        -0.49,       108.90,      -170.11,        72.50,
    6.34,        10.82,         0.00,        -0.49,       109.04,      -170.12,        72.36,
    6.35,        10.81,         0.00,        -0.49,       109.19,      -170.13,        72.22,
    6.36,        10.80,         0.00,        -0.49,       109.33,      -170.14,        72.08,
    6.37,        10.80,         0.00,        -0.49,       109.47,      -170.15,        71.94,
    6.38,        10.79,         0.00,        -0.49,       109.62,      -170.16,        71.81,
    6.39,        10.78,         0.00,        -0.49,       109.76,      -170.18,        71.67,
    6.40,        10.78,         0.00,        -0.49,       109.90,      -170.19,        71.53,
    6.41,        10.77,        -0.00,        -0.49,       110.04,      -170.20,        71.39,
    6.42,        10.76,         0.00,        -0.49,       110.18,      -170.21,        71.26,
    6.43,        10.76,         0.00,        -0.49,       110.33,      -170.22,        71.12,
    6.44,        10.75,         0.00,        -0.49,       110.47,      -170.23,        70.98,
    6.45,        10.74,        -0.00,        -0.49,       110.61,      -170.25,        70.85,
    6.46,        10.73,         0.00,        -0.49,       110.75,      -170.26,        70.71,
    6.47,        10.73,         0.00,        -0.49,       110.89,      -170.27,        70.58,
    6.48,        10.72,         0.00,        -0.49,       111.03,      -170.28,        70.44,
    6.49,        10.71,         0.00,        -0.49,       111.17,      -170.30,        70.31,
    6.50,        10.71,         0.00,        -0.49,       111.31,      -170.31,        70.18,
    6.51,        10.70,         0.00,        -0.49,       111.45,      -170.32,        70.04,
    6.52,        10.69,         0.00,        -0.49,       111.59,      -170.34,        69.91,
    6.53,        10.69,         0.00,        -0.49,       111.73,      -170.35,        69.78,
    6.54,        10.68,        -0.00,        -0.49,       111.87,      -170.36,        69.65,
    6.55,        10.68,         0.00,        -0.49,       112.01,      -170.38,        69.51,
    6.56,        10.67,         0.00,        -0.49,       112.15,      -170.39,        69.38,
    6.57,        10.66,         0.00,        -0.49,       112.29,      -170.41,        69.25,
    6.58,        10.66,         0.00,        -0.49,       112.42,      -170.42,        69.12,
    6.59,        10.65,        -0.00,        -0.49,       112.56,      -170.44,        68.99,
    6.60,        10.64,         0.00,        -0.49,       112.70,      -170.45,        68.86,
    6.61,        10.64,         0.00,        -0.49,       112.84,      -170.47,        68.73,
    6.62,        10.63,         0.00,        -0.49,       112.97,      -170.48,        68.61,
    6.63,        10.62,         0.00,        -0.49,       113.11,      -170.50,        68.48,
    6.64,        10.62,         0.00,        -0.49,       113.25,      -170.51,        68.35,
    6.65,        10.61,        -0.00,        -0.49,       113.39,      -170.53,        68.22,
    6.66,        10.60,        -0.00,        -0.49,       113.52,      -170.54,        68.10,
    6.67,        10.60,         0.00,        -0.49,       113.66,      -170.56,        67.97,
    6.68,        10.59,         0.00,        -0.49,       113.80,      -170.58,        67.84,
    6.69,        10.59,        -0.00,        -0.49,       113.93,      -170.59,        67.72,
    6.70,        10.58,         0.00,        -0.49,       114.07,      -170.61,        67.59,
    6.71,        10.57,         0.00,        -0.49,       114.20,      -170.63,        67.47,
    6.72,        10.57,         0.00,        -0.49,       114.34,      -170.64,        67.34,
    6.73,        10.56,        -0.00,        -0.49,       114.47,      -170.66,        67.22,
    6.74,        10.55,         0.00,        -0.49,       114.61,      -170.68,        67.09,
    6.75,        10.55,         0.00,        -0.49,       114.74,      -170.70,        66.97,
    6.76,        10.54,         0.00,        -0.49,       114.88,      -170.71,        66.85,
    6.77,        10.54,         0.00,        -0.49,       115.01,      -170.73,        66.72,
    6.78,        10.53,         0.00,        -0.49,       115.15,      -170.75,        66.60,
    6.79,        10.52,         0.00,        -0.49,       115.28,      -170.77,        66.48,
    6.80,        10.52,        -0.00,        -0.49,       115.41,      -170.79,        66.36,
    6.81,        10.51,         0.00,        -0.49,       115.55,      -170.80,        66.24,
    6.82,        10.51,         0.00,        -0.49,       115.68,      -170.82,        66.12,
    6.83,        10.50,         0.00,        -0.49,       115.81,      -170.84,        66.00,
    6.84,        10.49,         0.00,        -0.49,       115.95,      -170.86,        65.88,
    6.85,        10.49,         0.00,        -0.49,       116.08,      -170.88,        65.76,
    6.86,        10.48,         0.00,        -0.49,       116.21,      -170.90,        65.64,
    6.87,        10.48,         0.00,        -0.49,       116.35,      -170.92,        65.52,
    6.88,        10.47,         0.00,        -0.49,       116.48,      -170.94,        65.40,
    6.89,        10.46,         0.00,        -0.49,       116.61,      -170.96,        65.28,
    6.90,        10.46,         0.00,        -0.49,       116.74,      -170.98,        65.16,
    6.91,        10.45,         0.00,        -0.49,       116.87,      -171.00,        65.04,
    6.92,        10.45,         0.00,        -0.49,       117.00,      -171.02,        64.93,
    6.93,        10.44,        -0.00,        -0.49,       117.14,      -171.04,        64.81,
    6.94,        10.43,         0.00,        -0.49,       117.27,      -171.06,        64.69,
    6.95,        10.43,        -0.00,        -0.49,       117.40,      -171.08,        64.58,
    6.96,        10.42,         0.00,        -0.49,       117.53,      -171.10,        64.46,
    6.97,        10.42,         0.00,        -0.49,       117.66,      -171.12,        64.35,
    6.98,        10.41,         0.00,        -0.49,       117.79,      -171.14,        64.23,
    6.99,        10.41,         0.00,        -0.49,       117.92,      -171.16,        64.12,
    7.00,        10.40,         0.00,        -0.49,       118.05,      -171.18,        64.00,
    7.01,        10.39,         0.00,        -0.49,       118.18,      -171.20,        63.89,
    7.02,        10.39,         0.00,        -0.49,       118.31,      -171.23,        63.77,
    7.03,        10.38,        -0.00,        -0.49,       118.44,      -171.25,        63.66,
    7.04,        10.38,         0.00,        -0.49,       118.57,      -171.27,        63.55,
    7.05,        10.37,         0.00,        -0.49,       118.70,      -171.29,        63.43,
    7.06,        10.37,         0.00,        -0.49,       118.83,      -171.31,        63.32,
    7.07,        10.36,        -0.00,        -0.49,       118.96,      -171.34,        63.21,
    7.08,        10.35,         0.00,        -0.49,       119.08,      -171.36,        63.10,
    7.09,        10.35,         0.00,        -0.49,       119.21,      -171.38,        62.99,
    7.10,        10.34,        -0.00,        -0.49,       119.34,      -171.40,        62.88,
    7.11,        10.34,         0.00,        -0.49,       119.47,      -171.43,        62.77,
    7.12,        10.33,         0.00,        -0.49,       119.60,      -171.45,        62.66,
    7.13,        10.33,        -0.00,        -0.49,       119.72,      -171.47,        62.55,
    7.14,        10.32,         0.00,        -0.49,       119.85,      -171.50,        62.44,
    7.15,        10.31,         0.00,        -0.49,       119.98,      -171.52,        62.33,
    7.16,        10.31,        -0.00,        -0.49,       120.11,      -171.54,        62.22,
    7.17,        10.30,         0.00,        -0.49,       120.23,      -171.57,        62.11,
    7.18,        10.30,         0.00,        -0.49,       120.36,      -171.59,        62.00,
    7.19,        10.29,        -0.00,        -0.49,       120.49,      -171.62,        61.89,
    7.20,        10.29,         0.00,        -0.49,       120.61,      -171.64,        61.78,
    7.21,        10.28,         0.00,        -0.49,       120.74,      -171.66,        61.68,
    7.22,        10.28,        -0.00,        -0.49,       120.87,      -171.69,        61.57,
    7.23,        10.27,         0.00,        -0.49,       120.99,      -171.71,        61.46,
    7.24,        10.27,        -0.00,        -0.49,       121.12,      -171.74,        61.36,
    7.25,        10.26,         0.00,        -0.49,       121.24,      -171.76,        61.25,
    7.26,        10.26,         0.00,        -0.49,       121.37,      -171.79,        61.14,
