Time (d),      jTA (*),      jTC (*),      jBA (*),      jBC (*),      duL (*),      duS (*) * all units are kJ/m2/d
    3.70,         0.00,       148.42,        -0.49,        64.62,       -40.50,       124.76,
    3.71,         0.00,       148.16,        -0.49,        64.86,       -40.66,       124.42,
    3.72,         0.00,       147.90,        -0.49,        65.09,       -40.82,       124.09,
    3.73,         0.00,       147.64,        -0.49,        65.33,       -40.99,       123.75,
    3.74,         0.00,       147.38,        -0.49,        65.56,       -41.15,       123.42,
    3.75,         0.00,       147.12,        -0.49,        65.80,       -41.31,       123.09,
    3.76,         0.00,       146.86,        -0.49,        66.03,       -41.47,       122.76,
    3.77,         0.00,       146.60,        -0.49,        66.26,       -41.63,       122.43,
    3.78,         0.00,       146.35,        -0.49,        66.49,       -41.79,       122.10,
    3.79,         0.00,       146.09,        -0.49,        66.73,       -41.96,       121.78,
    3.80,         0.00,       145.84,        -0.49,        66.96,       -42.11,       121.45,
    3.81,         0.00,       145.59,        -0.49,        67.19,       -42.27,       121.13,
    3.82,         0.00,       145.34,        -0.49,        67.42,       -42.43,       120.81,
    3.83,         0.00,       145.09,        -0.49,        67.65,       -42.59,       120.49,
    3.84,         0.00,       144.84,        -0.49,        67.88,       -42.75,       120.17,
    3.85,         0.00,       144.59,        -0.49,        68.11,       -42.91,       119.85,
    3.86,         0.00,       144.35,        -0.49,        68.34,       -43.07,       119.53,
    3.87,         0.00,       144.10,        -0.49,        68.56,       -43.23,       119.22,
    3.88,         0.00,       143.86,        -0.49,        68.79,       -43.38,       118.90,
    3.89,         0.00,       143.61,        -0.49,        69.02,       -43.54,       118.59,
    3.90,         0.00,       143.37,        -0.49,        69.25,       -43.70,       118.28,
    3.91,         0.00,       143.13,        -0.49,        69.47,       -43.85,       117.97,
    3.92,         0.00,       142.89,        -0.49,        69.70,       -44.01,       117.66,
    3.93,         0.00,       142.65,        -0.49,        69.92,       -44.16,       117.35,
    3.94,         0.00,       142.41,        -0.49,        70.15,       -44.32,       117.05,
    3.95,         0.00,       142.18,        -0.49,        70.37,       -44.48,       116.74,
    3.96,         0.00,       141.94,        -0.49,        70.59,       -44.63,       116.44,
    3.97,         0.00,       141.71,        -0.49,        70.82,       -44.78,       116.13,
    3.98,         0.00,       141.47,        -0.49,        71.04,       -44.94,       115.83,
    3.99,         0.00,       141.24,        -0.49,        71.26,       -45.09,       115.53,
    4.00,         0.00,       141.01,        -0.49,        71.48,       -45.25,       115.23,
    4.01,         0.00,       140.78,        -0.49,        71.71,       -45.40,       114.93,
    4.02,         0.00,       140.55,        -0.49,        71.93,       -45.55,       114.64,
    4.03,         0.00,       140.32,        -0.49,        72.15,       -45.71,       114.34,
    4.04,         0.00,       140.10,        -0.49,        72.37,       -45.86,       114.05,
    4.05,         0.00,       139.87,        -0.49,        72.59,       -46.01,       113.75,
    4.06,         0.00,       139.64,        -0.49,        72.80,       -46.16,       113.46,
    4.07,         0.00,       139.42,        -0.49,        73.02,       -46.31,       113.17,
    4.08,         0.00,       139.20,        -0.49,        73.24,       -46.47,       112.88,
    4.09,         0.00,       138.97,        -0.49,        73.46,       -46.62,       112.59,
    4.10,         0.00,       138.75,        -0.49,        73.68,       -46.77,       112.30,
    4.11,         0.00,       138.53,        -0.49,        73.89,       -46.92,       112.02,
    4.12,         0.00,       138.31,        -0.49,        74.11,       -47.07,       111.73,
    4.13,         0.00,       138.09,        -0.49,        74.32,       -47.22,       111.45,
    4.14,         0.00,       137.87,        -0.49,        74.54,       -47.37,       111.16,
    4.15,         0.00,       137.66,        -0.49,        74.75,       -47.52,       110.88,
    4.16,         0.00,       137.44,        -0.49,        74.97,       -47.67,       110.60,
    4.17,         0.00,       137.23,        -0.49,        75.18,       -47.82,       110.32,
    4.18,         0.00,       137.01,        -0.49,        75.39,       -47.96,       110.04,
    4.19,         0.00,       136.80,        -0.49,        75.61,       -48.11,       109.77,
    4.20,         0.00,       136.59,        -0.49,        75.82,       -48.26,       109.49,
    4.21,         0.00,       136.38,        -0.49,        76.03,       -48.41,       109.22,
    4.22,         0.00,       136.16,        -0.49,        76.24,       -48.56,       108.94,
    4.23,         0.00,       135.96,        -0.49,        76.45,       -48.71,       108.67,
    4.24,         0.00,       135.75,        -0.49,        76.66,       -48.85,       108.40,
    4.25,         0.00,       135.54,        -0.49,        76.87,       -49.00,       108.13,
    4.26,         0.00,       135.33,        -0.49,        77.08,       -49.15,       107.86,
    4.27,         0.00,       135.12,        -0.49,        77.29,       -49.29,       107.59,
    4.28,         0.00,       134.92,        -0.49,        77.50,       -49.44,       107.32,
    4.29,         0.00,       134.71,        -0.49,        77.71,       -49.59,       107.05,
    4.30,         0.00,       134.51,        -0.49,        77.91,       -49.73,       106.79,
    4.31,         0.00,       134.31,        -0.49,        78.12,       -49.88,       106.52,
    4.32,         0.00,       134.11,        -0.49,        78.33,       -50.02,       106.26,
    4.33,         0.00,       133.90,        -0.49,        78.53,       -50.17,       106.00,
    4.34,         0.00,       133.70,        -0.49,        78.74,       -50.31,       105.74,
    4.35,         0.00,       133.50,        -0.49,        78.95,       -50.46,       105.48,
    4.36,         0.00,       133.31,        -0.49,        79.15,       -50.60,       105.22,
    4.37,         0.00,       133.11,        -0.49,        79.36,       -50.75,       104.96,
    4.38,         0.00,       132.91,        -0.49,        79.56,       -50.89,       104.70,
    4.39,         0.00,       132.71,        -0.49,        79.76,       -51.04,       104.45,
    4.40,         0.00,       132.52,        -0.49,        79.97,       -51.18,       104.19,
    4.41,         0.00,       132.32,        -0.49,        80.17,       -51.32,       103.94,
    4.42,         0.00,       132.13,        -0.49,        80.37,       -51.47,       103.69,
    4.43,         0.00,       131.94,        -0.49,        80.57,       -51.61,       103.43,
    4.44,         0.00,       131.74,        -0.49,        80.77,       -51.75,       103.18,
    4.45,         0.00,       131.55,        -0.49,        80.97,       -51.90,       102.93,
    4.46,         0.00,       131.36,        -0.49,        81.17,       -52.04,       102.68,
    4.47,         0.00,       131.17,        -0.49,        81.37,       -52.18,       102.44,
    4.48,         0.00,       130.98,        -0.49,        81.57,       -52.32,       102.19,
    4.49,         0.00,       130.79,        -0.49,        81.77,       -52.46,       101.94,
    4.50,         0.00,       130.61,        -0.49,        81.97,       -52.60,       101.70,
    4.51,         0.00,       130.42,        -0.49,        82.17,       -52.75,       101.46,
    4.52,         0.00,       130.23,        -0.49,        82.37,       -52.89,       101.21,
    4.53,         0.00,       130.05,        -0.49,        82.57,       -53.03,       100.97,
    4.54,         0.00,       129.86,        -0.49,        82.76,       -53.17,       100.73,
    4.55,         0.00,       129.68,        -0.49,        82.96,       -53.31,       100.49,
    4.56,         0.00,       129.49,        -0.49,        83.15,       -53.45,       100.25,
    4.57,         0.00,       129.31,        -0.49,        83.35,       -53.59,       100.01,
    4.58,         0.00,       129.13,        -0.49,        83.55,       -53.73,        99.77,
    4.59,         0.00,       128.95,        -0.49,        83.74,       -53.87,        99.54,
    4.60,         0.00,       128.77,        -0.49,        83.93,       -54.01,        99.30,
    4.61,         0.00,       128.59,        -0.49,        84.13,       -54.15,        99.07,
    4.62,         0.00,       128.41,        -0.49,        84.32,       -54.29,        98.84,
    4.63,         0.00,       128.23,        -0.49,        84.51,       -54.43,        98.60,
    4.64,         0.00,       128.05,        -0.49,        84.71,       -54.57,        98.37,
    4.65,         0.00,       127.87,        -0.49,        84.90,       -54.71,        98.14,
    4.66,         0.00,       127.69,        -0.49,        85.09,       -54.84,        97.91,
    4.67,         0.00,       127.52,        -0.49,        85.28,       -54.98,        97.68,
    4.68,         0.00,       127.34,        -0.49,        85.47,       -55.12,        97.45,
    4.69,         0.00,       127.17,        -0.49,        85.66,       -55.26,        97.23,
    4.70,         0.00,       127.00,        -0.49,        85.85,       -55.40,        97.00,
    4.71,         0.00,       126.82,        -0.49,        86.04,       -55.54,        96.78,
    4.72,         0.00,       126.65,        -0.49,        86.23,       -55.67,        96.55,
    4.73,         0.00,       126.48,        -0.49,        86.42,       -55.81,        96.33,
    4.74,         0.00,       126.31,        -0.49,        86.61,       -55.95,        96.11,
    4.75,         0.00,       126.13,        -0.49,        86.80,       -56.09,        95.88,
    4.76,         0.00,       125.96,        -0.49,        86.99,       -56.22,        95.66,
    4.77,         0.00,       125.80,        -0.49,        87.17,       -56.36,        95.44,
    4.78,         0.00,       125.63,        -0.49,        87.36,       -56.50,        95.22,
    4.79,         0.00,       125.46,        -0.49,        87.55,       -56.63,        95.01,
    4.80,         0.00,       125.29,        -0.49,        87.73,       -56.77,        94.79,
    4.81,         0.00,       125.12,        -0.49,        87.92,       -56.91,        94.57,
    4.82,         0.00,       124.96,        -0.49,        88.10,       -57.04,        94.36,
    4.83,         0.00,       124.79,        -0.49,        88.29,       -57.18,        94.14,
    4.84,         0.00,       124.63,        -0.49,        88.47,       -57.31,        93.93,
    4.85,         0.00,       124.46,        -0.49,        88.66,       -57.45,        93.71,
    4.86,         0.00,       124.30,        -0.49,        88.84,       -57.58,        93.50,
    4.87,         0.00,       124.13,        -0.49,        89.02,       -57.72,        93.29,
    4.88,         0.00,       123.97,        -0.49,        89.21,       -57.85,        93.08,
    4.89,         0.00,       123.81,        -0.49,        89.39,       -57.99,        92.87,
    4.90,         0.00,       123.65,        -0.49,        89.57,       -58.12,        92.66,
    4.91,         0.00,       123.49,        -0.49,        89.75,       -58.26,        92.45,
    4.92,         0.00,       123.33,        -0.49,        89.94,       -58.39,        92.25,
    4.93,         0.00,       123.17,        -0.49,        90.12,       -58.53,        92.04,
    4.94,         0.00,       123.01,        -0.49,        90.30,       -58.66,        91.83,
    4.95,         0.00,       122.85,        -0.49,        90.48,       -58.79,        91.63,
    4.96,         0.00,       122.69,        -0.49,        90.66,       -58.93,        91.43,
    4.97,         0.00,       122.53,        -0.49,        90.84,       -59.06,        91.22,
    4.98,         0.00,       122.38,        -0.49,        91.02,       -59.19,        91.02,
    4.99,         0.00,       122.22,        -0.49,        91.19,       -59.33,        90.82,
    5.00,         0.00,       122.07,        -0.49,        91.37,       -59.46,        90.62,
    5.01,         0.00,       121.91,        -0.49,        91.55,       -59.60,        90.42,
    5.02,         0.00,       121.76,        -0.49,        91.73,       -59.73,        90.22,
    5.03,         0.00,       121.60,        -0.49,        91.91,       -59.86,        90.02,
    5.04,         0.00,       121.45,        -0.49,        92.08,       -59.99,        89.82,
    5.05,         0.00,       121.29,        -0.49,        92.26,       -60.13,        89.63,
    5.06,         0.00,       121.14,        -0.49,        92.43,       -60.26,        89.43,
    5.07,         0.00,       120.99,        -0.49,        92.61,       -60.39,        89.23,
    5.08,         0.00,       120.84,        -0.49,        92.79,       -60.52,        89.04,
    5.09,         0.00,       120.69,        -0.49,        92.96,       -60.66,        88.85,
    5.10,         0.00,       120.54,        -0.49,        93.13,       -60.79,        88.65,
    5.11,         0.00,       120.39,        -0.49,        93.31,       -60.92,        88.46,
    5.12,         0.00,       120.24,        -0.49,        93.48,       -61.05,        88.27,
    5.13,         0.00,       120.09,        -0.49,        93.66,       -61.18,        88.08,
    5.14,         0.00,       119.94,        -0.49,        93.83,       -61.31,        87.89,
    5.15,         0.00,       119.79,        -0.49,        94.00,       -61.45,        87.70,
    5.16,         0.00,       119.65,        -0.49,        94.17,       -61.57,        87.51,
    5.17,         0.00,       119.50,        -0.49,        94.35,       -61.71,        87.32,
    5.18,         0.00,       119.35,        -0.49,        94.52,       -61.84,        87.14,
    5.19,         0.00,       119.21,        -0.49,        94.69,       -61.97,        86.95,
    5.20,         0.00,       119.06,        -0.49,        94.86,       -62.10,        86.76,
    5.21,         0.00,       118.92,        -0.49,        95.03,       -62.23,        86.58,
    5.22,         0.00,       118.77,        -0.49,        95.20,       -62.36,        86.40,
    5.23,         0.00,       118.63,        -0.49,        95.37,       -62.49,        86.21,
    5.24,         0.00,       118.49,        -0.49,        95.54,       -62.62,        86.03,
    5.25,         0.00,       118.34,        -0.49,        95.71,       -62.75,        85.85,
    5.26,         0.00,       118.20,        -0.49,        95.88,       -62.88,        85.67,
    5.27,         0.00,       118.06,        -0.49,        96.05,       -63.01,        85.49,
    5.28,         0.00,       117.92,        -0.49,        96.22,       -63.14,        85.31,
    5.29,         0.00,       117.78,        -0.49,        96.38,       -63.27,        85.13,
    5.30,         0.00,       117.64,        -0.49,        96.55,       -63.40,        84.95,
    5.31,         0.00,       117.50,        -0.49,        96.72,       -63.53,        84.77,
    5.32,         0.00,       117.36,        -0.49,        96.89,       -63.66,        84.59,
    5.33,         0.00,       117.22,        -0.49,        97.05,       -63.79,        84.42,
    5.34,         0.00,       117.08,        -0.49,        97.22,       -63.91,        84.24,
    5.35,         0.00,       116.94,        -0.49,        97.38,       -64.04,        84.07,
    5.36,         0.00,       116.81,        -0.49,        97.55,       -64.17,        83.89,
    5.37,         0.00,       116.67,        -0.49,        97.72,       -64.30,        83.72,
    5.38,         0.00,       116.53,        -0.49,        97.88,       -64.43,        83.55,
    5.39,         0.00,       116.40,        -0.49,        98.04,       -64.56,        83.37,
    5.40,         0.00,       116.26,        -0.49,        98.21,       -64.68,        83.20,
    5.41,         0.00,       116.13,        -0.49,        98.37,       -64.81,        83.03,
    5.42,         0.00,       115.99,        -0.49,        98.54,       -64.94,        82.86,
    5.43,         0.00,       115.86,        -0.49,        98.70,       -65.07,        82.69,
    5.44,         0.00,       115.72,        -0.49,        98.86,       -65.20,        82.52,
    5.45,         0.00,       115.59,        -0.49,        99.03,       -65.32,        82.35,
    5.46,         0.00,       115.46,        -0.49,        99.19,       -65.45,        82.19,
    5.47,         0.00,       115.32,        -0.49,        99.35,       -65.58,        82.02,
    5.48,         0.00,       115.19,        -0.49,        99.51,       -65.71,        81.85,
    5.49,         0.00,       115.06,        -0.49,        99.67,       -65.83,        81.69,
    5.50,         0.00,       114.93,        -0.49,        99.83,       -65.96,        81.52,
    5.51,         0.00,       114.80,        -0.49,        99.99,       -66.09,        81.36,
    5.52,         0.00,       114.67,        -0.49,       100.15,       -66.21,        81.19,
    5.53,         0.00,       114.54,        -0.49,       100.31,       -66.34,        81.03,
    5.54,         0.00,       114.41,        -0.49,       100.47,       -66.47,        80.87,
    5.55,         0.00,       114.28,        -0.49,       100.63,       -66.60,        80.71,
    5.56,         0.00,       114.15,        -0.49,       100.79,       -66.72,        80.54,
    5.57,         0.00,       114.02,        -0.49,       100.95,       -66.85,        80.38,
    5.58,         0.00,       113.89,        -0.49,       101.11,       -66.97,        80.22,
    5.59,         0.00,       113.77,        -0.49,       101.27,       -67.10,        80.06,
    5.60,         0.00,       113.64,        -0.49,       101.43,       -67.23,        79.91,
    5.61,         0.00,       113.51,        -0.49,       101.58,       -67.35,        79.75,
    5.62,         0.00,       113.39,        -0.49,       101.74,       -67.48,        79.59,
    5.63,         0.00,       113.26,        -0.49,       101.90,       -67.60,        79.43,
    5.64,         0.00,       113.14,        -0.49,       102.05,       -67.73,        79.28,
    5.65,         0.00,       113.01,        -0.49,       102.21,       -67.86,        79.12,
    5.66,         0.00,       112.89,        -0.49,       102.37,       -67.98,        78.97,
    5.67,         0.00,       112.76,        -0.49,       102.52,       -68.11,        78.81,
    5.68,         0.00,       112.64,        -0.49,       102.68,       -68.23,        78.66,
    5.69,         0.00,       112.52,        -0.49,       102.83,       -68.36,        78.50,
    5.70,         0.00,       112.39,        -0.49,       102.99,       -68.48,        78.35,
    5.71,         0.00,       112.27,        -0.49,       103.14,       -68.61,        78.20,
    5.72,         0.00,       112.15,        -0.49,       103.30,       -68.73,        78.05,
    5.73,         0.00,       112.03,        -0.49,       103.45,       -68.86,        77.90,
    5.74,         0.00,       111.90,        -0.49,       103.61,       -68.98,        77.75,
    5.75,         0.00,       111.78,        -0.49,       103.76,       -69.11,        77.60,
    5.76,         0.00,       111.66,        -0.49,       103.91,       -69.23,        77.45,
    5.77,         0.00,       111.54,        -0.49,       104.06,       -69.36,        77.30,
    5.78,         0.00,       111.42,        -0.49,       104.22,       -69.48,        77.15,
    5.79,         0.00,       111.30,        -0.49,       104.37,       -69.60,        77.00,
    5.80,         0.00,       111.18,        -0.49,       104.52,       -69.73,        76.86,
    5.81,         0.00,       111.06,        -0.49,       104.67,       -69.85,        76.71,
    5.82,         0.00,       110.95,        -0.49,       104.82,       -69.98,        76.56,
    5.83,         0.00,       110.83,        -0.49,       104.98,       -70.10,        76.42,
    5.84,         0.00,       110.71,        -0.49,       105.13,       -70.22,        76.27,
    5.85,         0.00,       110.59,        -0.49,       105.28,       -70.35,        76.13,
    5.86,         0.00,       110.48,        -0.49,       105.43,       -70.47,        75.99,
    5.87,         0.00,       110.36,        -0.49,       105.58,       -70.60,        75.84,
    5.88,         0.00,       110.24,        -0.49,       105.73,       -70.72,        75.70,
    5.89,         0.00,       110.13,        -0.49,       105.88,       -70.84,        75.56,
    5.90,         0.00,       110.01,        -0.49,       106.03,       -70.96,        75.42,
    5.91,         0.00,       109.90,        -0.49,       106.18,       -71.09,        75.28,
    5.92,         0.00,       109.78,        -0.49,       106.32,       -71.21,        75.13,
    5.93,         0.00,       109.67,        -0.49,       106.47,       -71.34,        75.00,
    5.94,         0.00,       109.55,        -0.49,       106.62,       -71.46,        74.86,
    5.95,         0.00,       109.44,        -0.49,       106.77,       -71.58,        74.72,
    5.96,         0.00,       109.33,        -0.49,       106.92,       -71.70,        74.58,
    5.97,         0.00,       109.21,        -0.49,       107.06,       -71.83,        74.44,
    5.98,         0.00,       109.10,        -0.49,       107.21,       -71.95,        74.30,
    5.99,         0.00,       108.99,        -0.49,       107.36,       -72.07,        74.17,
    6.00,         0.00,       108.87,        -0.49,       107.50,       -72.19,        74.03,
    6.01,         0.00,       108.76,        -0.49,       107.65,       -72.32,        73.90,
    6.02,         0.00,       108.65,        -0.49,       107.80,       -72.44,        73.76,
    6.03,         0.00,       108.54,        -0.49,       107.94,       -72.56,        73.63,
    6.04,         0.00,       108.43,        -0.49,       108.09,       -72.68,        73.49,
    6.05,         0.00,       108.32,        -0.49,       108.23,       -72.81,        73.36,
    6.06,         0.00,       108.21,        -0.49,       108.38,       -72.93,        73.22,
    6.07,         0.00,       108.10,        -0.49,       108.52,       -73.05,        73.09,
    6.08,         0.00,       107.99,        -0.49,       108.67,       -73.17,        72.96,
    6.09,         0.00,       107.88,        -0.49,       108.81,       -73.29,        72.83,
    6.10,         0.00,       107.77,        -0.49,       108.96,       -73.41,        72.70,
    6.11,         0.00,       107.66,        -0.49,       109.10,       -73.54,        72.57,
    6.12,         0.00,       107.56,        -0.49,       109.24,       -73.66,        72.44,
    6.13,         0.00,       107.45,        -0.49,       109.39,       -73.78,        72.31,
    6.14,         0.00,       107.34,        -0.49,       109.53,       -73.90,        72.18,
    6.15,         0.00,       107.23,        -0.49,       109.67,       -74.02,        72.05,
    6.16,         0.00,       107.13,        -0.49,       109.81,       -74.14,        71.92,
    6.17,         0.00,       107.02,        -0.49,       109.96,       -74.26,        71.79,
    6.18,         0.00,       106.91,        -0.49,       110.10,       -74.38,        71.67,
    6.19,         0.00,       106.81,        -0.49,       110.24,       -74.51,        71.54,
    6.20,         0.00,       106.70,        -0.49,       110.38,       -74.63,        71.41,
    6.21,         0.00,       106.60,        -0.49,       110.52,       -74.75,        71.29,
    6.22,         0.00,       106.49,        -0.49,       110.66,       -74.87,        71.16,
    6.23,         0.00,       106.39,        -0.49,       110.81,       -74.99,        71.04,
    6.24,         0.00,       106.28,        -0.49,       110.95,       -75.11,        70.91,
    6.25,         0.00,       106.18,        -0.49,       111.09,       -75.23,        70.79,
    6.26,         0.00,       106.07,        -0.49,       111.23,       -75.35,        70.67,
    6.27,         0.00,       105.97,        -0.49,       111.37,       -75.47,        70.54,
    6.28,         0.00,       105.87,        -0.49,       111.51,       -75.59,        70.42,
    6.29,         0.00,       105.77,        -0.49,       111.65,       -75.71,        70.30,
    6.30,         0.00,       105.66,        -0.49,       111.78,       -75.83,        70.18,
    6.31,         0.00,       105.56,        -0.49,       111.92,       -75.95,        70.06,
    6.32,         0.00,       105.46,        -0.49,       112.06,       -76.07,        69.94,
    6.33,         0.00,       105.36,        -0.49,       112.20,       -76.19,        69.82,
    6.34,         0.00,       105.26,        -0.49,       112.34,       -76.31,        69.70,
    6.35,         0.00,       105.15,        -0.49,       112.48,       -76.43,        69.58,
    6.36,         0.00,       105.05,        -0.49,       112.62,       -76.55,        69.46,
    6.37,         0.00,       104.95,        -0.49,       112.75,       -76.67,        69.34,
    6.38,         0.00,       104.85,        -0.49,       112.89,       -76.79,        69.22,
    6.39,         0.00,       104.75,        -0.49,       113.03,       -76.91,        69.10,
    6.40,         0.00,       104.65,        -0.49,       113.16,       -77.03,        68.99,
    6.41,         0.00,       104.55,        -0.49,       113.30,       -77.15,        68.87,
    6.42,         0.00,       104.45,        -0.49,       113.44,       -77.27,        68.75,
    6.43,         0.00,       104.36,        -0.49,       113.57,       -77.39,        68.64,
    6.44,         0.00,       104.26,        -0.49,       113.71,       -77.51,        68.52,
    6.45,         0.00,       104.16,        -0.49,       113.85,       -77.63,        68.41,
    6.46,         0.00,       104.06,        -0.49,       113.98,       -77.75,        68.29,
    6.47,         0.00,       103.96,        -0.49,       114.12,       -77.87,        68.18,
    6.48,         0.00,       103.87,        -0.49,       114.25,       -77.98,        68.07,
    6.49,         0.00,       103.77,        -0.49,       114.39,       -78.11,        67.95,
    6.50,         0.00,       103.67,        -0.49,       114.52,       -78.22,        67.84,
    6.51,         0.00,       103.58,        -0.49,       114.66,       -78.34,        67.73,
    6.52,         0.00,       103.48,        -0.49,       114.79,       -78.46,        67.62,
    6.53,         0.00,       103.38,        -0.49,       114.93,       -78.58,        67.50,
    6.54,         0.00,       103.29,        -0.49,       115.06,       -78.70,        67.39,
    6.55,         0.00,       103.19,        -0.49,       115.19,       -78.82,        67.28,
    6.56,         0.00,       103.10,        -0.49,       115.33,       -78.93,        67.17,
    6.57,         0.00,       103.00,        -0.49,       115.46,       -79.05,        67.06,
    6.58,         0.00,       102.91,        -0.49,       115.59,       -79.17,        66.95,
    6.59,         0.00,       102.81,        -0.49,       115.73,       -79.29,        66.84,
    6.60,         0.00,       102.72,        -0.49,       115.86,       -79.41,        66.74,
    6.61,         0.00,       102.62,        -0.49,       115.99,       -79.53,        66.63,
    6.62,         0.00,       102.53,        -0.49,       116.12,       -79.64,        66.52,
    6.63,         0.00,       102.44,        -0.49,       116.26,       -79.76,        66.41,
    6.64,         0.00,       102.34,        -0.49,       116.39,       -79.88,        66.31,
    6.65,         0.00,       102.25,        -0.49,       116.52,       -80.00,        66.20,
    6.66,         0.00,       102.16,        -0.49,       116.65,       -80.12,        66.09,
    6.67,         0.00,       102.07,        -0.49,       116.78,       -80.24,        65.99,
    6.68,         0.00,       101.97,        -0.49,       116.91,       -80.35,        65.88,
    6.69,         0.00,       101.88,        -0.49,       117.04,       -80.47,        65.78,
    6.70,         0.00,       101.79,        -0.49,       117.17,       -80.59,        65.67,
    6.71,         0.00,       101.70,        -0.49,       117.31,       -80.71,        65.57,
    6.72,         0.00,       101.61,        -0.49,       117.44,       -80.82,        65.46,
    6.73,         0.00,       101.52,        -0.49,       117.57,       -80.94,        65.36,
    6.74,         0.00,       101.43,        -0.49,       117.70,       -81.06,        65.26,
    6.75,         0.00,       101.34,        -0.49,       117.83,       -81.18,        65.15,
    6.76,         0.00,       101.24,        -0.49,       117.95,       -81.29,        65.05,
    6.77,         0.00,       101.15,        -0.49,       118.08,       -81.41,        64.95,
    6.78,         0.00,       101.07,        -0.49,       118.21,       -81.53,        64.85,
    6.79,         0.00,       100.98,        -0.49,       118.34,       -81.65,        64.75,
    6.80,         0.00,       100.89,        -0.49,       118.47,       -81.76,        64.65,
    6.81,         0.00,       100.80,        -0.49,       118.60,       -81.88,        64.55,
    6.82,         0.00,       100.71,        -0.49,       118.73,       -82.00,        64.45,
    6.83,         0.00,       100.62,        -0.49,       118.86,       -82.11,        64.35,
    6.84,         0.00,       100.53,        -0.49,       118.98,       -82.23,        64.25,
    6.85,         0.00,       100.44,        -0.49,       119.11,       -82.35,        64.15,
    6.86,         0.00,       100.36,        -0.49,       119.24,       -82.46,        64.05,
    6.87,         0.00,       100.27,        -0.49,       119.37,       -82.58,        63.95,
    6.88,         0.00,       100.18,        -0.49,       119.50,       -82.70,        63.85,
    6.89,         0.00,       100.09,        -0.49,       119.62,       -82.82,        63.75,
    6.90,         0.00,       100.01,        -0.49,       119.75,       -82.93,        63.66,
    6.91,         0.00,        99.92,        -0.49,       119.88,       -83.05,        63.56,
    6.92,         0.00,        99.83,        -0.49,       120.00,       -83.16,        63.46,
    6.93,         0.00,        99.75,        -0.49,       120.13,       -83.28,        63.37,
    6.94,         0.00,        99.66,        -0.49,       120.26,       -83.40,        63.27,
    6.95,         0.00,        99.58,        -0.49,       120.38,       -83.51,        63.18,
    6.96,         0.00,        99.49,        -0.49,       120.51,       -83.63,        63.08,
    6.97,         0.00,        99.41,        -0.49,       120.63,       -83.75,        62.99,
    6.98,         0.00,        99.32,        -0.49,       120.76,       -83.86,        62.89,
    6.99,         0.00,        99.24,        -0.49,       120.88,       -83.98,        62.80,
    7.00,         0.00,        99.15,        -0.49,       121.01,       -84.09,        62.70,
    7.01,         0.00,        99.07,        -0.49,       121.13,       -84.21,        62.61,
    7.02,         0.00,        98.98,        -0.49,       121.26,       -84.33,        62.52,
    7.03,         0.00,        98.90,        -0.49,       121.38,       -84.44,        62.43,
    7.04,         0.00,        98.81,        -0.49,       121.51,       -84.56,        62.33,
    7.05,         0.00,        98.73,        -0.49,       121.63,       -84.68,        62.24,
    7.06,         0.00,        98.65,        -0.49,       121.76,       -84.79,        62.15,
    7.07,         0.00,        98.57,        -0.49,       121.88,       -84.91,        62.06,
    7.08,         0.00,        98.48,        -0.49,       122.01,       -85.02,        61.97,
    7.09,         0.00,        98.40,        -0.49,       122.13,       -85.14,        61.88,
    7.10,         0.00,        98.32,        -0.49,       122.25,       -85.25,        61.79,
    7.11,         0.00,        98.23,        -0.49,       122.38,       -85.37,        61.70,
    7.12,         0.00,        98.15,        -0.49,       122.50,       -85.48,        61.61,
    7.13,         0.00,        98.07,        -0.49,       122.62,       -85.60,        61.52,
    7.14,         0.00,        97.99,        -0.49,       122.75,       -85.71,        61.43,
    7.15,         0.00,        97.91,        -0.49,       122.87,       -85.83,        61.34,
    7.16,         0.00,        97.83,        -0.49,       122.99,       -85.94,        61.25,
    7.17,         0.00,        97.75,        -0.49,       123.11,       -86.06,        61.16,
    7.18,         0.00,        97.67,        -0.49,       123.24,       -86.18,        61.07,
    7.19,         0.00,        97.58,        -0.49,       123.36,       -86.29,        60.99,
    7.20,         0.00,        97.50,        -0.49,       123.48,       -86.41,        60.90,
    7.21,         0.00,        97.42,        -0.49,       123.60,       -86.52,        60.81,
    7.22,         0.00,        97.34,        -0.49,       123.72,       -86.64,        60.73,
    7.23,         0.00,        97.26,        -0.49,       123.85,       -86.75,        60.64,
    7.24,         0.00,        97.18,        -0.49,       123.97,       -86.87,        60.55,
    7.25,         0.00,        97.11,        -0.49,       124.09,       -86.98,        60.47,
    7.26,         0.00,        97.03,        -0.49,       124.21,       -87.10,        60.38,
    7.27,         0.00,        96.95,        -0.49,       124.33,       -87.21,        60.30,
    7.28,         0.00,        96.87,        -0.49,       124.45,       -87.33,        60.21,
    7.29,         0.00,        96.79,        -0.49,       124.57,       -87.44,        60.13,
    7.30,         0.00,        96.71,        -0.49,       124.69,       -87.56,        60.05,
    7.31,         0.00,        96.63,        -0.49,       124.81,       -87.67,        59.96,
    7.32,         0.00,        96.56,        -0.49,       124.93,       -87.78,        59.88,
    7.33,         0.00,        96.48,        -0.49,       125.05,       -87.90,        59.79,
    7.34,         0.00,        96.40,        -0.49,       125.17,       -88.01,        59.71,
    7.35,         0.00,        96.32,        -0.49,       125.29,       -88.13,        59.63,
