Time (d),      jTA (*),      jTC (*),      jBA (*),      jBC (*),      duL (*),      duS (*) * all units are kJ/m2/d
    3.73,         0.00,       118.01,        -0.00,        61.55,        42.57,       119.79,
    3.74,         0.00,       117.87,        -0.00,        61.77,        42.26,       119.48,
    3.75,         0.00,       117.74,        -0.00,        61.99,        41.94,       119.16,
    3.76,         0.00,       117.60,        -0.00,        62.20,        46.31,       118.85,
    3.77,         0.00,       117.46,        -0.00,        62.42,        47.28,       118.54,
    3.78,         0.00,       117.32,        -0.00,        62.63,        46.94,       118.23,
    3.79,         0.00,       117.18,        -0.00,        62.85,        46.60,       117.92,
    3.80,         0.00,       117.04,        -0.00,        63.06,        46.26,       117.61,
    3.81,         0.00,       116.90,        -0.00,        63.28,        45.92,       117.31,
    3.82,         0.00,       116.76,        -0.00,        63.49,        45.59,       117.00,
    3.83,         0.00,       116.63,        -0.00,        63.70,        45.25,       116.70,
    3.84,         0.00,       116.49,        -0.00,        63.91,        44.91,       116.40,
    3.85,         0.00,       116.35,        -0.00,        64.13,        44.57,       116.10,
    3.86,         0.00,       116.21,        -0.00,        64.34,        44.23,       115.80,
    3.87,         0.00,       116.07,        -0.00,        64.55,        43.90,       115.50,
    3.88,         0.00,       115.94,        -0.00,        64.76,        46.11,       115.20,
    3.89,         0.00,       115.80,        -0.00,        64.97,        49.08,       114.90,
    3.90,         0.00,       115.66,        -0.00,        65.18,        48.72,       114.61,
    3.91,         0.00,       115.52,        -0.00,        65.39,        48.36,       114.31,
    3.92,         0.00,       115.39,        -0.00,        65.60,        48.01,       114.02,
    3.93,         0.00,       115.25,        -0.00,        65.80,        47.65,       113.73,
    3.94,         0.00,       115.11,        -0.00,        66.01,        47.30,       113.44,
    3.95,         0.00,       114.97,        -0.00,        66.22,        46.94,       113.15,
    3.96,         0.00,       114.84,        -0.00,        66.43,        46.59,       112.86,
    3.97,         0.00,       114.70,        -0.00,        66.63,        46.23,       112.57,
    3.98,         0.00,       114.56,        -0.00,        66.84,        45.88,       112.29,
    3.99,         0.00,       114.43,        -0.00,        67.04,        45.53,       112.00,
    4.00,         0.00,       114.29,        -0.00,        67.25,        46.12,       111.72,
    4.01,         0.00,       114.16,        -0.00,        67.45,        50.56,       111.44,
    4.02,         0.00,       114.02,        -0.00,        67.66,        50.19,       111.15,
    4.03,         0.00,       113.88,        -0.00,        67.86,        49.82,       110.87,
    4.04,         0.00,       113.75,        -0.00,        68.06,        49.45,       110.59,
    4.05,         0.00,       113.61,        -0.00,        68.27,        49.08,       110.32,
    4.06,         0.00,       113.48,        -0.00,        68.47,        48.71,       110.04,
    4.07,         0.00,       113.34,        -0.00,        68.67,        48.35,       109.76,
    4.08,         0.00,       113.21,        -0.00,        68.87,        47.98,       109.49,
    4.09,         0.00,       113.08,        -0.00,        69.07,        47.61,       109.21,
    4.10,         0.00,       112.94,        -0.00,        69.27,        47.25,       108.94,
    4.11,         0.00,       112.81,        -0.00,        69.47,        46.89,       108.67,
    4.12,         0.00,       112.67,        -0.00,        69.67,        46.52,       108.40,
    4.13,         0.00,       112.54,        -0.00,        69.87,        51.74,       108.13,
    4.14,         0.00,       112.41,        -0.00,        70.07,        51.41,       107.86,
    4.15,         0.00,       112.27,        -0.00,        70.27,        51.03,       107.60,
    4.16,         0.00,       112.14,        -0.00,        70.46,        50.65,       107.33,
    4.17,         0.00,       112.01,        -0.00,        70.66,        50.27,       107.06,
    4.18,         0.00,       111.87,        -0.00,        70.86,        49.89,       106.80,
    4.19,         0.00,       111.74,        -0.00,        71.05,        49.51,       106.54,
    4.20,         0.00,       111.61,        -0.00,        71.25,        49.14,       106.27,
    4.21,         0.00,       111.48,        -0.00,        71.45,        48.76,       106.01,
    4.22,         0.00,       111.34,        -0.00,        71.64,        48.39,       105.75,
    4.23,         0.00,       111.21,        -0.00,        71.83,        48.02,       105.50,
    4.24,         0.00,       111.08,        -0.00,        72.03,        47.65,       105.24,
    4.25,         0.00,       110.95,        -0.00,        72.22,        52.39,       104.98,
    4.26,         0.00,       110.82,        -0.00,        72.41,        52.41,       104.73,
    4.27,         0.00,       110.69,        -0.00,        72.61,        52.02,       104.47,
    4.28,         0.00,       110.56,        -0.00,        72.80,        51.63,       104.22,
    4.29,         0.00,       110.43,        -0.00,        72.99,        51.25,       103.96,
    4.30,         0.00,       110.30,        -0.00,        73.18,        50.86,       103.71,
    4.31,         0.00,       110.17,        -0.00,        73.37,        50.48,       103.46,
    4.32,         0.00,       110.04,        -0.00,        73.56,        50.10,       103.21,
    4.33,         0.00,       109.91,        -0.00,        73.75,        49.72,       102.96,
    4.34,         0.00,       109.78,        -0.00,        73.94,        49.34,       102.71,
    4.35,         0.00,       109.65,        -0.00,        74.13,        48.96,       102.47,
    4.36,         0.00,       109.52,        -0.00,        74.32,        48.58,       102.22,
    4.37,         0.00,       109.39,        -0.00,        74.51,        53.49,       101.98,
    4.38,         0.00,       109.26,        -0.00,        74.70,        53.23,       101.73,
    4.39,         0.00,       109.14,        -0.00,        74.89,        52.84,       101.49,
    4.40,         0.00,       109.01,        -0.00,        75.07,        52.44,       101.25,
    4.41,         0.00,       108.88,        -0.00,        75.26,        52.05,       101.01,
    4.42,         0.00,       108.76,        -0.00,        75.44,        51.67,       100.77,
    4.43,         0.00,       108.63,        -0.00,        75.63,        51.28,       100.53,
    4.44,         0.00,       108.50,        -0.00,        75.82,        50.89,       100.29,
    4.45,         0.00,       108.38,        -0.00,        76.00,        50.51,       100.05,
    4.46,         0.00,       108.25,        -0.00,        76.19,        50.12,        99.82,
    4.47,         0.00,       108.12,        -0.00,        76.37,        49.74,        99.58,
    4.48,         0.00,       108.00,        -0.00,        76.55,        50.09,        99.35,
    4.49,         0.00,       107.87,        -0.00,        76.74,        54.29,        99.11,
    4.50,         0.00,       107.75,        -0.00,        76.92,        53.90,        98.88,
    4.51,         0.00,       107.62,        -0.00,        77.10,        53.50,        98.65,
    4.52,         0.00,       107.50,        -0.00,        77.28,        53.11,        98.42,
    4.53,         0.00,       107.38,        -0.00,        77.46,        52.72,        98.19,
    4.54,         0.00,       107.25,        -0.00,        77.65,        52.33,        97.96,
    4.55,         0.00,       107.13,        -0.00,        77.83,        51.94,        97.73,
    4.56,         0.00,       107.01,        -0.00,        78.01,        51.55,        97.50,
    4.57,         0.00,       106.88,        -0.00,        78.19,        51.16,        97.28,
    4.58,         0.00,       106.76,        -0.00,        78.37,        50.77,        97.05,
    4.59,         0.00,       106.64,        -0.00,        78.55,        50.39,        96.83,
    4.60,         0.00,       106.52,        -0.00,        78.72,        52.17,        96.61,
    4.61,         0.00,       106.39,        -0.00,        78.90,        54.84,        96.38,
    4.62,         0.00,       106.27,        -0.00,        79.08,        54.44,        96.16,
    4.63,         0.00,       106.15,        -0.00,        79.26,        54.05,        95.94,
    4.64,         0.00,       106.03,        -0.00,        79.43,        53.65,        95.72,
    4.65,         0.00,       105.91,        -0.00,        79.61,        53.26,        95.50,
    4.66,         0.00,       105.79,        -0.00,        79.79,        52.87,        95.28,
    4.67,         0.00,       105.67,        -0.00,        79.96,        52.48,        95.06,
    4.68,         0.00,       105.55,        -0.00,        80.14,        52.09,        94.85,
    4.69,         0.00,       105.43,        -0.00,        80.31,        51.70,        94.63,
    4.70,         0.00,       105.31,        -0.00,        80.49,        51.31,        94.42,
    4.71,         0.00,       105.19,        -0.00,        80.66,        50.93,        94.20,
    4.72,         0.00,       105.08,        -0.00,        80.84,        54.65,        93.99,
    4.73,         0.00,       104.96,        -0.00,        81.01,        55.28,        93.78,
    4.74,         0.00,       104.84,        -0.00,        81.18,        54.89,        93.57,
    4.75,         0.00,       104.72,        -0.00,        81.36,        54.49,        93.36,
    4.76,         0.00,       104.61,        -0.00,        81.53,        54.09,        93.15,
    4.77,         0.00,       104.49,        -0.00,        81.70,        53.70,        92.94,
    4.78,         0.00,       104.37,        -0.00,        81.87,        53.31,        92.73,
    4.79,         0.00,       104.26,        -0.00,        82.04,        52.92,        92.52,
    4.80,         0.00,       104.14,        -0.00,        82.21,        52.53,        92.31,
    4.81,         0.00,       104.03,        -0.00,        82.38,        52.14,        92.11,
    4.82,         0.00,       103.91,        -0.00,        82.55,        51.75,        91.90,
    4.83,         0.00,       103.80,        -0.00,        82.72,        52.85,        91.70,
    4.84,         0.00,       103.68,        -0.00,        82.89,        56.04,        91.50,
    4.85,         0.00,       103.57,        -0.00,        83.06,        55.64,        91.29,
    4.86,         0.00,       103.46,        -0.00,        83.23,        55.24,        91.09,
    4.87,         0.00,       101.65,        -0.00,        83.40,        26.19,        93.36,
    4.88,         0.00,        95.35,        -0.00,        83.57,       -44.99,        90.67,
    4.89,         0.00,        95.31,        -0.00,        83.73,       -48.36,        90.45,
    4.90,         0.00,        95.28,        -0.00,        83.90,       -49.64,        90.25,
    4.91,         0.00,        95.25,        -0.00,        84.07,       -50.37,        90.05,
    4.92,         0.00,        95.22,        -0.00,        84.23,       -50.84,        89.85,
    4.93,         0.00,        95.19,        -0.00,        84.40,       -51.16,        89.66,
    4.94,         0.00,        95.16,        -0.00,        84.56,       -51.39,        89.46,
    4.95,         0.00,        95.13,        -0.00,        84.73,       -47.33,        89.27,
    4.96,         0.00,        95.10,        -0.00,        84.89,       -46.83,        89.07,
    4.97,         0.00,        95.07,        -0.00,        85.06,       -46.99,        88.88,
    4.98,         0.00,        95.03,        -0.00,        85.22,       -47.14,        88.69,
    4.99,         0.00,        95.00,        -0.00,        85.39,       -47.27,        88.49,
    5.00,         0.00,        94.97,        -0.00,        85.55,       -47.41,        88.30,
    5.01,         0.00,        94.94,        -0.00,        85.71,       -47.55,        88.11,
    5.02,         0.00,        94.91,        -0.00,        85.88,       -47.69,        87.92,
    5.03,         0.00,        94.88,        -0.00,        86.04,       -47.83,        87.73,
    5.04,         0.00,        94.84,        -0.00,        86.20,       -47.97,        87.55,
    5.05,         0.00,        94.81,        -0.00,        86.36,       -48.12,        87.36,
    5.06,         0.00,        94.78,        -0.00,        86.52,       -46.62,        87.17,
    5.07,         0.00,        94.75,        -0.00,        86.68,       -43.63,        86.99,
    5.08,         0.00,        94.72,        -0.00,        86.84,       -43.80,        86.80,
    5.09,         0.00,        94.68,        -0.00,        87.00,       -43.97,        86.62,
    5.10,         0.00,        94.65,        -0.00,        87.16,       -44.15,        86.43,
    5.11,         0.00,        94.62,        -0.00,        87.32,       -44.33,        86.25,
    5.12,         0.00,        94.59,        -0.00,        87.48,       -44.51,        86.07,
    5.13,         0.00,        94.56,        -0.00,        87.64,       -44.70,        85.88,
    5.14,         0.00,        94.53,        -0.00,        87.80,       -44.88,        85.70,
    5.15,         0.00,        94.49,        -0.00,        87.96,       -45.07,        85.52,
    5.16,         0.00,        94.46,        -0.00,        88.12,       -45.27,        85.34,
    5.17,         0.00,        94.43,        -0.00,        88.27,       -45.46,        85.16,
    5.18,         0.00,        94.40,        -0.00,        88.43,       -41.32,        84.99,
    5.19,         0.00,        94.37,        -0.00,        88.59,       -41.12,        84.81,
    5.20,         0.00,        94.34,        -0.00,        88.74,       -41.33,        84.63,
    5.21,         0.00,        94.30,        -0.00,        88.90,       -41.54,        84.45,
    5.22,         0.00,        94.27,        -0.00,        89.06,       -41.76,        84.28,
    5.23,         0.00,        94.24,        -0.00,        89.21,       -36.58,        84.10,
    5.24,         0.00,        94.19,        -0.00,        89.37,        42.69,        83.95,
    5.25,         0.00,        94.12,        -0.00,        89.52,        42.41,        83.78,
    5.26,         0.00,        94.05,        -0.00,        89.68,        42.14,        83.61,
    5.27,         0.00,        93.97,        -0.00,        89.83,        41.86,        83.43,
    5.28,         0.00,        93.90,        -0.00,        89.98,        41.58,        83.26,
    5.29,         0.00,        93.83,        -0.00,        90.14,        44.15,        83.09,
    5.30,         0.00,        93.76,        -0.00,        90.29,        45.71,        82.92,
    5.31,         0.00,        93.69,        -0.00,        90.44,        45.41,        82.75,
    5.32,         0.00,        93.61,        -0.00,        90.59,        45.11,        82.58,
    5.33,         0.00,        93.54,        -0.00,        90.75,        44.82,        82.41,
    5.34,         0.00,        93.47,        -0.00,        90.90,        44.52,        82.25,
    5.35,         0.00,        93.40,        -0.00,        91.05,        44.22,        82.08,
    5.36,         0.00,        93.32,        -0.00,        91.20,        43.92,        81.91,
    5.37,         0.00,        93.25,        -0.00,        91.35,        43.63,        81.75,
    5.38,         0.00,        93.18,        -0.00,        91.50,        43.33,        81.58,
    5.39,         0.00,        93.11,        -0.00,        91.65,        43.03,        81.41,
    5.40,         0.00,        93.03,        -0.00,        91.80,        44.59,        81.25,
    5.41,         0.00,        92.96,        -0.00,        91.95,        47.07,        81.09,
    5.42,         0.00,        92.89,        -0.00,        92.10,        46.76,        80.92,
    5.43,         0.00,        92.82,        -0.00,        92.25,        46.45,        80.76,
    5.44,         0.00,        92.75,        -0.00,        92.40,        46.14,        80.60,
    5.45,         0.00,        92.67,        -0.00,        92.55,        45.83,        80.44,
    5.46,         0.00,        92.60,        -0.00,        92.70,        45.52,        80.28,
    5.47,         0.00,        92.53,        -0.00,        92.84,        45.21,        80.12,
    5.48,         0.00,        92.46,        -0.00,        92.99,        44.90,        79.96,
    5.49,         0.00,        92.38,        -0.00,        93.14,        44.59,        79.80,
    5.50,         0.00,        92.31,        -0.00,        93.29,        44.28,        79.64,
    5.51,         0.00,        92.24,        -0.00,        93.43,        45.19,        79.49,
    5.52,         0.00,        92.17,        -0.00,        93.58,        48.25,        79.33,
    5.53,         0.00,        92.10,        -0.00,        93.72,        47.93,        79.17,
    5.54,         0.00,        92.02,        -0.00,        93.87,        47.61,        79.02,
    5.55,         0.00,        91.95,        -0.00,        94.02,        47.29,        78.86,
    5.56,         0.00,        91.88,        -0.00,        94.16,        46.97,        78.71,
    5.57,         0.00,        91.81,        -0.00,        94.30,        46.65,        78.55,
    5.58,         0.00,        91.73,        -0.00,        94.45,        46.33,        78.40,
    5.59,         0.00,        91.66,        -0.00,        94.59,        46.01,        78.25,
    5.60,         0.00,        91.59,        -0.00,        94.74,        45.69,        78.10,
    5.61,         0.00,        91.52,        -0.00,        94.88,        45.37,        77.94,
    5.62,         0.00,        91.45,        -0.00,        95.02,        45.87,        77.79,
    5.63,         0.00,        91.37,        -0.00,        95.17,        49.27,        77.64,
    5.64,         0.00,        91.30,        -0.00,        95.31,        48.94,        77.49,
    5.65,         0.00,        91.23,        -0.00,        95.45,        48.61,        77.34,
    5.66,         0.00,        91.16,        -0.00,        95.59,        48.28,        77.19,
    5.67,         0.00,        91.09,        -0.00,        95.74,        47.95,        77.05,
    5.68,         0.00,        91.01,        -0.00,        95.88,        47.63,        76.90,
    5.69,         0.00,        90.94,        -0.00,        96.02,        47.30,        76.75,
    5.70,         0.00,        90.87,        -0.00,        96.16,        46.97,        76.60,
    5.71,         0.00,        90.80,        -0.00,        96.30,        46.64,        76.46,
    5.72,         0.00,        90.73,        -0.00,        96.44,        46.32,        76.31,
    5.73,         0.00,        90.66,        -0.00,        96.58,        46.55,        76.17,
    5.74,         0.00,        90.58,        -0.00,        96.72,        50.16,        76.02,
    5.75,         0.00,        90.51,        -0.00,        96.86,        49.82,        75.88,
    5.76,         0.00,        90.44,        -0.00,        97.00,        49.48,        75.74,
    5.77,         0.00,        90.37,        -0.00,        97.14,        49.15,        75.59,
    5.78,         0.00,        90.30,        -0.00,        97.28,        48.81,        75.45,
    5.79,         0.00,        90.23,        -0.00,        97.42,        48.48,        75.31,
    5.80,         0.00,        90.15,        -0.00,        97.56,        48.14,        75.17,
    5.81,         0.00,        90.08,        -0.00,        97.69,        47.81,        75.03,
    5.82,         0.00,        90.01,        -0.00,        97.83,        47.48,        74.89,
    5.83,         0.00,        89.94,        -0.00,        97.97,        47.15,        74.75,
    5.84,         0.00,        89.87,        -0.00,        98.11,        47.20,        74.61,
    5.85,         0.00,        89.80,        -0.00,        98.24,        50.92,        74.47,
    5.86,         0.00,        89.73,        -0.00,        98.38,        50.58,        74.33,
    5.87,         0.00,        89.65,        -0.00,        98.52,        50.24,        74.20,
    5.88,         0.00,        89.58,        -0.00,        98.65,        49.90,        74.06,
    5.89,         0.00,        89.51,        -0.00,        98.79,        49.56,        73.92,
    5.90,         0.00,        89.44,        -0.00,        98.92,        49.22,        73.79,
    5.91,         0.00,        89.37,        -0.00,        99.06,        48.88,        73.65,
    5.92,         0.00,        89.30,        -0.00,        99.19,        48.54,        73.52,
    5.93,         0.00,        89.23,        -0.00,        99.33,        48.20,        73.38,
    5.94,         0.00,        89.16,        -0.00,        99.46,        47.86,        73.25,
    5.95,         0.00,        89.09,        -0.00,        99.60,        47.79,        73.11,
    5.96,         0.00,        89.02,        -0.00,        99.73,        51.58,        72.98,
    5.97,         0.00,        88.95,        -0.00,        99.87,        51.23,        72.85,
    5.98,         0.00,        88.88,        -0.00,       100.00,        50.89,        72.72,
    5.99,         0.00,        88.80,        -0.00,       100.13,        50.54,        72.59,
    6.00,         0.00,        88.73,        -0.00,       100.27,        50.20,        72.46,
    6.01,         0.00,        88.66,        -0.00,       100.40,        49.85,        72.32,
    6.02,         0.00,        88.59,        -0.00,       100.53,        49.51,        72.19,
    6.03,         0.00,        88.52,        -0.00,       100.66,        49.17,        72.07,
    6.04,         0.00,        88.45,        -0.00,       100.79,        48.83,        71.94,
    6.05,         0.00,        88.38,        -0.00,       100.93,        48.49,        71.81,
    6.06,         0.00,        88.31,        -0.00,       101.06,        48.34,        71.68,
    6.07,         0.00,        88.24,        -0.00,       101.19,        52.15,        71.55,
    6.08,         0.00,        88.17,        -0.00,       101.32,        51.80,        71.43,
    6.09,         0.00,        88.10,        -0.00,       101.45,        51.45,        71.30,
    6.10,         0.00,        88.03,        -0.00,       101.58,        51.10,        71.17,
    6.11,         0.00,        87.96,        -0.00,       101.71,        50.75,        71.05,
    6.12,         0.00,        87.89,        -0.00,       101.84,        50.40,        70.92,
    6.13,         0.00,        87.82,        -0.00,       101.97,        50.06,        70.80,
    6.14,         0.00,        87.75,        -0.00,       102.10,        49.71,        70.67,
    6.15,         0.00,        87.69,        -0.00,       102.23,        49.37,        70.55,
    6.16,         0.00,        87.62,        -0.00,       102.36,        49.02,        70.43,
    6.17,         0.00,        87.55,        -0.00,       102.49,        48.88,        70.30,
    6.18,         0.00,        87.48,        -0.00,       102.62,        52.63,        70.18,
    6.19,         0.00,        87.41,        -0.00,       102.75,        52.28,        70.06,
    6.20,         0.00,        87.34,        -0.00,       102.88,        51.93,        69.94,
    6.21,         0.00,        87.27,        -0.00,       103.00,        51.58,        69.82,
    6.22,         0.00,        87.20,        -0.00,       103.13,        51.22,        69.69,
    6.23,         0.00,        87.13,        -0.00,       103.26,        50.87,        69.57,
    6.24,         0.00,        87.06,        -0.00,       103.39,        50.53,        69.45,
    6.25,         0.00,        86.99,        -0.00,       103.51,        50.18,        69.34,
    6.26,         0.00,        86.93,        -0.00,       103.64,        49.83,        69.22,
    6.27,         0.00,        86.86,        -0.00,       103.77,        49.48,        69.10,
    6.28,         0.00,        86.79,        -0.00,       103.89,        49.43,        68.98,
    6.29,         0.00,        86.72,        -0.00,       104.02,        53.04,        68.86,
    6.30,         0.00,        86.65,        -0.00,       104.15,        52.69,        68.75,
    6.31,         0.00,        86.58,        -0.00,       104.27,        52.33,        68.63,
    6.32,         0.00,        86.52,        -0.00,       104.40,        51.98,        68.51,
    6.33,         0.00,        86.45,        -0.00,       104.52,        51.63,        68.40,
    6.34,         0.00,        86.38,        -0.00,       104.65,        51.27,        68.28,
    6.35,         0.00,        86.31,        -0.00,       104.77,        50.92,        68.17,
    6.36,         0.00,        86.25,        -0.00,       104.90,        50.57,        68.05,
    6.37,         0.00,        86.18,        -0.00,       105.02,        50.22,        67.94,
    6.38,         0.00,        86.11,        -0.00,       105.15,        49.88,        67.82,
    6.39,         0.00,        86.04,        -0.00,       105.27,        50.02,        67.71,
    6.40,         0.00,        85.98,        -0.00,       105.39,        53.38,        67.60,
    6.41,         0.00,        85.91,        -0.00,       105.52,        53.03,        67.49,
    6.42,         0.00,        85.84,        -0.00,       105.64,        52.67,        67.37,
    6.43,         0.00,        85.77,        -0.00,       105.76,        52.32,        67.26,
    6.44,         0.00,        85.71,        -0.00,       105.89,        51.96,        67.15,
    6.45,         0.00,        85.64,        -0.00,       106.01,        51.61,        67.04,
    6.46,         0.00,        85.57,        -0.00,       106.13,        51.26,        66.93,
    6.47,         0.00,        85.51,        -0.00,       106.25,        50.91,        66.82,
    6.48,         0.00,        85.44,        -0.00,       106.38,        50.56,        66.71,
    6.49,         0.00,        85.37,        -0.00,       106.50,        50.21,        66.60,
    6.50,         0.00,        85.31,        -0.00,       106.62,        50.66,        66.49,
    6.51,         0.00,        85.24,        -0.00,       106.74,        53.67,        66.38,
    6.52,         0.00,        85.18,        -0.00,       106.86,        53.31,        66.27,
    6.53,         0.00,        85.11,        -0.00,       106.98,        52.96,        66.17,
    6.54,         0.00,        85.04,        -0.00,       107.10,        52.60,        66.06,
    6.55,         0.00,        84.98,        -0.00,       107.22,        52.25,        65.95,
    6.56,         0.00,        84.91,        -0.00,       107.35,        51.89,        65.85,
    6.57,         0.00,        84.85,        -0.00,       107.47,        51.54,        65.74,
    6.58,         0.00,        84.78,        -0.00,       107.59,        51.19,        65.63,
    6.59,         0.00,        84.72,        -0.00,       107.71,        50.84,        65.53,
    6.60,         0.00,        84.65,        -0.00,       107.83,        50.49,        65.42,
    6.61,         0.00,        84.59,        -0.00,       107.94,        51.39,        65.32,
    6.62,         0.00,        84.52,        -0.00,       108.06,        53.90,        65.22,
    6.63,         0.00,        84.46,        -0.00,       108.18,        53.54,        65.11,
    6.64,         0.00,        84.39,        -0.00,       108.30,        53.19,        65.01,
    6.65,         0.00,        84.33,        -0.00,       108.42,        52.83,        64.91,
    6.66,         0.00,        84.26,        -0.00,       108.54,        52.48,        64.80,
    6.67,         0.00,        84.20,        -0.00,       108.66,        52.12,        64.70,
    6.68,         0.00,        84.13,        -0.00,       108.78,        51.77,        64.60,
    6.69,         0.00,        84.07,        -0.00,       108.89,        51.42,        64.50,
    6.70,         0.00,        84.01,        -0.00,       109.01,        51.06,        64.40,
    6.71,         0.00,        83.94,        -0.00,       109.13,        50.71,        64.29,
    6.72,         0.00,        83.88,        -0.00,       109.25,        52.21,        64.19,
    6.73,         0.00,        83.81,        -0.00,       109.36,        54.09,        64.09,
    6.74,         0.00,        83.75,        -0.00,       109.48,        53.73,        63.99,
    6.75,         0.00,        83.69,        -0.00,       109.60,        53.37,        63.90,
    6.76,         0.00,        83.62,        -0.00,       109.71,        53.02,        63.80,
    6.77,         0.00,        83.56,        -0.00,       109.83,        52.66,        63.70,
    6.78,         0.00,        83.50,        -0.00,       109.95,        52.31,        63.60,
    6.79,         0.00,        83.43,        -0.00,       110.06,        51.95,        63.50,
    6.80,         0.00,        83.37,        -0.00,       110.18,        51.60,        63.40,
    6.81,         0.00,        83.31,        -0.00,       110.29,        51.25,        63.31,
    6.82,         0.00,        83.25,        -0.00,       110.41,        50.90,        63.21,
    6.83,         0.00,        83.18,        -0.00,       110.53,        53.13,        63.11,
    6.84,         0.00,        83.12,        -0.00,       110.64,        54.23,        63.02,
    6.85,         0.00,        83.06,        -0.00,       110.76,        53.88,        62.92,
    6.86,         0.00,        83.00,        -0.00,       110.87,        53.52,        62.82,
    6.87,         0.00,        79.59,        -0.00,       110.99,        -3.21,        65.11,
    6.88,         0.00,        77.27,        -0.00,       111.10,       -28.69,        62.61,
    6.89,         0.00,        77.25,        -0.00,       111.21,       -30.30,        62.51,
    6.90,         0.00,        77.23,        -0.00,       111.33,       -31.14,        62.42,
    6.91,         0.00,        77.22,        -0.00,       111.44,       -31.74,        62.32,
    6.92,         0.00,        77.20,        -0.00,       111.56,       -32.22,        62.23,
    6.93,         0.00,        77.18,        -0.00,       111.67,       -32.62,        62.13,
    6.94,         0.00,        77.17,        -0.00,       111.78,       -29.53,        62.04,
    6.95,         0.00,        77.15,        -0.00,       111.90,       -29.31,        61.95,
    6.96,         0.00,        77.13,        -0.00,       112.01,       -29.61,        61.86,
    6.97,         0.00,        77.12,        -0.00,       112.12,       -29.89,        61.77,
    6.98,         0.00,        77.10,        -0.00,       112.24,       -30.15,        61.67,
    6.99,         0.00,        77.08,        -0.00,       112.35,       -30.40,        61.58,
    7.00,         0.00,        77.06,        -0.00,       112.46,       -30.64,        61.49,
    7.01,         0.00,        77.05,        -0.00,       112.57,       -30.87,        61.40,
    7.02,         0.00,        77.03,        -0.00,       112.69,       -31.10,        61.31,
    7.03,         0.00,        77.01,        -0.00,       112.80,       -31.32,        61.22,
    7.04,         0.00,        76.99,        -0.00,       112.91,       -31.30,        61.13,
    7.05,         0.00,        76.98,        -0.00,       113.02,       -27.85,        61.04,
    7.06,         0.00,        76.96,        -0.00,       113.13,       -28.07,        60.95,
    7.07,         0.00,        76.94,        -0.00,       113.24,       -28.30,        60.86,
    7.08,         0.00,        76.92,        -0.00,       113.35,       -28.53,        60.78,
    7.09,         0.00,        76.91,        -0.00,       113.47,       -28.75,        60.69,
    7.10,         0.00,        76.89,        -0.00,       113.58,       -28.97,        60.60,
    7.11,         0.00,        76.87,        -0.00,       113.69,       -29.20,        60.51,
    7.12,         0.00,        76.85,        -0.00,       113.80,       -29.42,        60.43,
    7.13,         0.00,        76.84,        -0.00,       113.91,       -29.65,        60.34,
    7.14,         0.00,        76.82,        -0.00,       114.02,       -29.87,        60.25,
    7.15,         0.00,        76.80,        -0.00,       114.13,       -29.14,        60.17,
    7.16,         0.00,        76.78,        -0.00,       114.24,       -26.45,        60.08,
    7.17,         0.00,        76.77,        -0.00,       114.35,       -26.69,        60.00,
    7.18,         0.00,        76.75,        -0.00,       114.46,       -26.92,        59.91,
    7.19,         0.00,        76.73,        -0.00,       114.57,       -27.16,        59.83,
    7.20,         0.00,        76.71,        -0.00,       114.68,       -27.39,        59.74,
    7.21,         0.00,        76.70,        -0.00,       114.79,       -27.63,        59.66,
    7.22,         0.00,        76.68,        -0.00,       114.89,       -27.86,        59.57,
    7.23,         0.00,        76.66,        -0.00,       115.00,       -28.10,        59.49,
    7.24,         0.00,        76.64,        -0.00,       115.11,       -28.34,        59.40,
    7.25,         0.00,        76.63,        -0.00,       115.22,       -28.58,        59.32,
    7.26,         0.00,        76.61,        -0.00,       115.33,       -26.99,        59.24,
    7.27,         0.00,        76.59,        -0.00,       115.44,       -25.22,        59.16,
    7.28,         0.00,        76.57,        -0.00,       115.54,       -25.46,        59.07,
    7.29,         0.00,        76.56,        -0.00,       115.65,       -25.71,        58.99,
    7.30,         0.00,        76.54,        -0.00,       115.76,       -25.96,        58.91,
    7.31,         0.00,        76.52,        -0.00,       115.87,       -26.20,        58.83,
    7.32,         0.00,        76.51,        -0.00,       115.98,       -26.45,        58.75,
    7.33,         0.00,        76.49,        -0.00,       116.08,       -25.16,        58.67,
    7.34,         0.00,        76.46,        -0.00,       116.19,        43.23,        58.60,
    7.35,         0.00,        76.42,        -0.00,       116.30,        42.95,        58.52,
    7.36,         0.00,        76.38,        -0.00,       116.40,        42.67,        58.44,
    7.37,         0.00,        76.34,        -0.00,       116.51,        45.27,        58.36,
    7.38,         0.00,        76.30,        -0.00,       116.62,        45.91,        58.28,
    7.39,         0.00,        76.26,        -0.00,       116.72,        45.62,        58.21,
    7.40,         0.00,        76.22,        -0.00,       116.83,        45.33,        58.13,
    7.41,         0.00,        76.17,        -0.00,       116.94,        45.03,        58.05,
    7.42,         0.00,        76.13,        -0.00,       117.04,        44.73,        57.97,
    7.43,         0.00,        76.09,        -0.00,       117.15,        44.43,        57.89,
    7.44,         0.00,        76.05,        -0.00,       117.25,        44.14,        57.81,
    7.45,         0.00,        76.01,        -0.00,       117.36,        43.84,        57.73,
    7.46,         0.00,        75.97,        -0.00,       117.47,        43.55,        57.66,
